Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Language,Rights.permission,Name.contributor,Name.repository,Subject,Title,Alt ID.local,Date.normalized,Date.creation,Format.extent,Publisher.publisherName,Publisher.placeOfOrigin,Format.dimensions,Description.note,Opac url,Alt ID.oclc,IIIF Access URL,IIIF Manifest URL
Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg,ark:/21198/zz002jkcp0,,2,Completed,Collection,,,,,,,,,text,copyrighted,published,eng,Y,"South Africa. $b Commission of Enquiry into the Occurrences at Sharpeville (and other places) on the 21st March, 1960.|~|Catholic Church. $b Diocese of Johannesburg. $b Bishop.",,"Police $x Complaints against $z South Africa $z Sharpeville.|~|Sharpeville (South Africa) $x Massacre, 1960.",Submissions presented to the Commission on behalf of the Bishop of Johannesburg,,1960,1960,"2 volumes (194, [59] leaves : illustrations, maps",[publisher not identified],Johannesburg,33 cm,"At head of title: Commission of Enquiry into the Occurrences at Sharpeville (and other places)--on the 21st March, 1960.",https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=8260496,38813558,,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fzz002jkcp0
Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg,ark:/21198/zz002jkcsj,ark:/21198/zz002jkcp0,2,Completed,Work,,1,,,paged,,,,text,copyrighted,published,eng,Y,"South Africa. $b Commission of Enquiry into the Occurrences at Sharpeville (and other places) on the 21st March, 1960.|~|Catholic Church. $b Diocese of Johannesburg. $b Bishop.",,"Police $x Complaints against $z South Africa $z Sharpeville.|~|Sharpeville (South Africa) $x Massacre, 1960.","Submissions presented to the Commission on behalf of the Bishop of Johannesburg, Volume 1",stanford_oclc38813558_v1,1960,1960,"2 volumes (194, [59] leaves) : illustrations, maps",[publisher not identified],Johannesburg,33 cm,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkfsh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jkcsj/manifest
Submissions Presented to the Commission on Behalf of the Bishop of Johannesburg,ark:/21198/zz002jkct2,ark:/21198/zz002jkcp0,2,Completed,Work,,2,,,paged,,,,text,copyrighted,published,eng,Y,"South Africa. $b Commission of Enquiry into the Occurrences at Sharpeville (and other places) on the 21st March, 1960.|~|Catholic Church. $b Diocese of Johannesburg. $b Bishop.",,"Police $x Complaints against $z South Africa $z Sharpeville.|~|Sharpeville (South Africa) $x Massacre, 1960.","Submissions presented to the Commission on behalf of the Bishop of Johannesburg, Volume 2",stanford_oclc38813558_v2,1960,1960,"2 volumes (194, [59] leaves) : illustrations, maps",[publisher not identified],Johannesburg,33 cm,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jkmj9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jkct2/manifest
