"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","viewingHint","Duplicate","Delete in Title","Type.typeOfResource","Rights.rightsHolderContact","Rights.servicesContact","Subject","Name.photographer","Type.genre","Name.creator","Relation.isPartOf","Name.repository","Date.creation","Format.extent","Title","Format.dimensions","Alt ID.local","Format.medium","AltTitle.descriptive","Description.note","Date.normalized","Alt ID.url","Opac url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ammen (Daniel) Papers.  Collection 811","ark:/21198/zz002kgvpt","ark:/21198/zz00092gdx","2","Completed","Work","ammen/image/21198-zz002kgvpt_2407645_master.tif","","","","","","","","United States--Navy--Officers|~|Ammen, Daniel, 1820-1898--Archives","","","","Daniel Ammen Papers (Collection 811). UCLA Library Special Collections, Charles E. Young Research Library.","","February 21, 1863","","Commission of Daniel Ammen as Commander in the Navy, 1863, February 21","","Collection 811 (shelved B-level safe)","Commission","Daniel Ammen Papers|~|Vellum document","Partially printed document signed by Abraham Lincoln.","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kgvpt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kgvpt/manifest"
