"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Rights.copyrightStatus","Rights.notice","Rights.countryCreation","Rights.creatorCorporate","Name.creator","Subject.descriptiveTopic","Type.typeOfResource","Type.genre","Name.repository","Name.performer","Name.composer","Rights.generalNote","Rights.servicesContact","Description.note","Title","AltIdentifier.local","Date.creation","Format.dimensions","Format.medium","Relation.isPartOf","Date.digitized","Format.extent","Description.tableOfContents","Description.abstract","Waveform","media.width","media.height","media.duration","media.format","IIIF Manifest URL"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00092vrd","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00092vrd-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/2v/rd/21198=zz00092vrd/ark%2B=21198=zz00092vrd.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Loye Miller|~|Title from tape: Loye Miller * Mexican Songs|~|Mexican Folk Songs.","Luz en Botea - Soldier's Drinking Song","clym200203acwf_srf007-60_side1-04","1960-02-11","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 41s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00092vrd%2Faudiowaveform.dat","","","101.12","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00092vrd/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00092vsx","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00092vsx-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/2v/sx/21198=zz00092vsx/ark%2B=21198=zz00092vsx.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Loye Miller|~|Title from tape: Loye Miller * Mexican Songs|~|Mexican Folk Songs.","Angel de Amor - Angel of Love","clym200203acwf_srf007-60_side1-05","1960-02-11","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 31s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00092vsx%2Faudiowaveform.dat","","","151.765333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00092vsx/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00092vtf","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00092vtf-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/2v/tf/21198=zz00092vtf/ark%2B=21198=zz00092vtf.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Loye Miller|~|Mexican Folk Songs.|~|Title from tape: Loye Miller * Mexican Songs","Dichos - Sayings","clym200203acwf_srf007-60_side1-06","1960-02-11","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 57s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00092vtf%2Faudiowaveform.dat","","","177.28","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00092vtf/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00092zrv","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00092zrv-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/2z/rv/21198=zz00092zrv/ark%2B=21198=zz00092zrv.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Title from tape: Ann Wheeler * Joan O'Connor|~|Performer: Ann Wheeler|~|Poor Old Slave;Salvation Army;Let's Have One On the House;Camp Song (Do Lord, Do Remember Me);Won't You Tell Me Dear (A Sunday Kind of Love);Town-O (Fox);Gay Cavallero.","clym200203acwf_srf008-60_side1-01","clym200203acwf_srf008-60_side1-01","1960-07-27","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","05m 27s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00092zrv%2Faudiowaveform.dat","","","327.210667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00092zrv/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00092zsc","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00092zsc-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/2z/sc/21198=zz00092zsc/ark%2B=21198=zz00092zsc.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Title from tape: Ann Wheeler * Joan O'Connor|~|Capture and Escape of Uncle Raz Smith from Beaumont, Kentucky;Mr. Dugan Slinker of Metcalf County, Kentucky;The Lay Preacher;Brother London at the Revival;The Preacher Stung by a Wasp;Dugan Trying to Get Religion;The Balcony on the Bijou;True Story of Robbers;William P. Davis' Black Tennant;Rapid Strides;Over There (in that land so bright and fair).|~|Copy of Joan O'Connor tape - from Horse Cave, Kentucky. The tape was recorded in Kentucky and sent to Mrs. O'Connor - Folklore 105 & 106. Informants identified on transcriptions in UCLA Archive - backgrounds also given.","clym200203acwf_srf008-60_side1-02","clym200203acwf_srf008-60_side1-02","1960-07","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","18m 45s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00092zsc%2Faudiowaveform.dat","","","1125.461333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00092zsc/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00092ztw","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00092ztw-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/2z/tw/21198=zz00092ztw/ark%2B=21198=zz00092ztw.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Title from tape: Ann Wheeler * Joan O'Connor|~|Copy of Joan O'Connor tape - from Horse Cave, Kentucky. The tape was recorded in Kentucky and sent to Mrs. O'Connor - Folklore 105 & 106. Informants identified on transcriptions in UCLA Archive - backgrounds also given.|~|RIDDLES:Twelve Pairs Hanging High;Knot on a Tree;Andrew;Brothers and Sisters I have None;Just Like Me;Water in the Watermelon;The Baby that Was Part Animal;Firefly;Seaweed;Sam & Clyde;Big Indian and Little Indian;As I Was Going to St. Ives;The Difference Between a Bed Bug and a Snake;The Difference Between a Lemon and a Cabbage;Horse with a Broken Leg;The Difference between a Piano, Bank, Beehive;The Dying Hobo - song.","clym200203acwf_srf008-60_side1-03","clym200203acwf_srf008-60_side1-03","1960-07","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","08m 40s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00092ztw%2Faudiowaveform.dat","","","520.917333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00092ztw/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00092zvd","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00092zvd-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/2z/vd/21198=zz00092zvd/ark%2B=21198=zz00092zvd.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Title from tape: Ann Wheeler * Joan O'Connor|~|JOKES:The Two Little Nigger Boys Who Wanted to be Baptized;Liza;Festus;Sho Is;I Say Doos She;I'm Going Away (song);Floyd Collins (song);How You Catch a Polar Bear ;The Old Indian on the Railroad Platform;Honey, Babe (song);On the Deck in the Navy;The Three Bears;The Rotary Club Speakers;Little Red Riding Hood;The Bar Fly;Mother Hasn't Spoke to Father Since (song);The Old Pine Tree;Three Little Nigger Boys Discussing Their Ages;Man Who Hated Cats.|~|Copy of Joan O'Connor tape - from Horse Cave, Kentucky. The tape was recorded in Kentucky and sent to Mrs. O'Connor - Folklore 105 & 106. Informants identified on transcriptions in UCLA Archive - backgrounds also given.","clym200203acwf_srf008-60_side1-04","clym200203acwf_srf008-60_side1-04","1960-07","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","14m 11s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00092zvd%2Faudiowaveform.dat","","","851.242667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00092zvd/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00092zwx","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00092zwx-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/2z/wx/21198=zz00092zwx/ark%2B=21198=zz00092zwx.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Richard Baum|~|Performers: Harriet Lipp (vocals); Richard Baum (guitar)|~|Title from tape: Songs * Harriet Lipp & Richard Baum","East Virginia (3 variations)","clym200203acwf_srf009-60_side1-01","1960-01-11","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","09m 20s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00092zwx%2Faudiowaveform.dat","","","560.341333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00092zwx/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00092zxf","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00092zxf-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/2z/xf/21198=zz00092zxf/ark%2B=21198=zz00092zxf.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Richard Baum|~|Title from tape: Songs * Harriet Lipp & Richard Baum|~|Performers: Harriet Lipp (vocals); Richard Baum (guitar)","Scarborough Fair (3 variations)","clym200203acwf_srf009-60_side1-02","1960-01-11","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","10m 19s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00092zxf%2Faudiowaveform.dat","","","619.648","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00092zxf/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00092zzz","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00092zzz-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/2z/zz/21198=zz00092zzz/ark%2B=21198=zz00092zzz.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Richard Baum|~|Performers: Harriet Lipp (vocals); Richard Baum (guitar)|~|Title from tape: Songs * Harriet Lipp & Richard Baum","House of the Rising Sun (2 variations)","clym200203acwf_srf009-60_side1-03","1960-01-11","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","06m 13s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00092zzz%2Faudiowaveform.dat","","","373.333333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00092zzz/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0009300d","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0009300d-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/30/0d/21198=zz0009300d/ark%2B=21198=zz0009300d.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Richard Baum|~|Title from tape: Songs * Harriet Lipp & Richard Baum|~|Performers: Harriet Lipp (vocals); Richard Baum (guitar)","Wagoner's Lad (2 variations)","clym200203acwf_srf009-60_side1-04","1960-01-11","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","07m 02s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009300d%2Faudiowaveform.dat","","","422.485333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009300d/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0009301x","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0009301x-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/30/1x/21198=zz0009301x/ark%2B=21198=zz0009301x.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Richard Baum|~|Performers: Harriet Lipp (vocals); Richard Baum (guitar)|~|Title from tape: Songs * Harriet Lipp & Richard Baum","The Single Girl (1 variation)","clym200203acwf_srf009-60_side1-05","1960-01-11","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","04m 15s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009301x%2Faudiowaveform.dat","","","255.36","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009301x/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0009302f","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0009302f-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/30/2f/21198=zz0009302f/ark%2B=21198=zz0009302f.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Richard Baum|~|Title from tape: Songs * Harriet Lipp & Richard Baum|~|Performers: Harriet Lipp (vocals); Richard Baum (guitar)","I Know Where I'm Going","clym200203acwf_srf009-60_side2-01","1960-01-11","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","02m 54s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009302f%2Faudiowaveform.dat","","","174.549333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009302f/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz0009303z","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz0009303z-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/30/3z/21198=zz0009303z/ark%2B=21198=zz0009303z.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Collected by: Richard Baum|~|Title from tape: Songs * Harriet Lipp & Richard Baum|~|Performers: Harriet Lipp (vocals); Richard Baum (guitar)","Mi Caballo","clym200203acwf_srf009-60_side2-02","1960-01-11","7 in.","sound tape reels : 3 3/4 ips, two track, mono.","Archive of California and Western Folklore","","01m 45s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009303z%2Faudiowaveform.dat","","","105.173333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009303z/manifest"
