"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz001nfhqh","ark:/21198/zz001nfhfc","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfhqh_1310578_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Quanbin Zuoling (Manchuria, China)|~|Manchuria (China)|~|Xianghong Qi (China)","","Civil service--China--Examinations.","uclamss_1372_b20_001","uclamss_1372_b20_001","Deshou|~|德壽","光緒十二年殿試-德壽","全式|~|Overview","","Age: 29|~|應殿試舉人臣德壽年貮拾玖歲鑲紅旗滿洲包衣權斌佐領下人由選拔生應光緒拾壹年鄉試中式由舉人應光緒拾貮年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖良檀	祖國彥	父于琇|~|Rank 3 No. 181","1886","1886","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfhqh",""
"Han Yu-Shan Collection","ark:/21198/zz001nfhr1","ark:/21198/zz001nfhfc","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfhr1_1310586_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Quanbin Zuoling (Manchuria, China)|~|Manchuria (China)|~|Xianghong Qi (China)","","Civil service--China--Examinations.","uclamss_1372_b20_001_3-4","uclamss_1372_b20_001_3-4","Deshou|~|德壽","光緒十二年殿試-德壽","Rank|~|騎縫關防|~|Seal Stamp|~|彌縫後卷背|~|Seal Stamped on Verso|~|擬名次","","應殿試舉人臣德壽年貮拾玖歲鑲紅旗滿洲包衣權斌佐領下人由選拔生應光緒拾壹年鄉試中式由舉人應光緒拾貮年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖良檀	祖國彥	父于琇|~|Age: 29|~|Rank 3 No. 181","1886","1886","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfhr1",""
"Han Yu-Shan Collection","ark:/21198/zz001nfhsj","ark:/21198/zz001nfhfc","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfhsj_1310589_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Quanbin Zuoling (Manchuria, China)|~|Manchuria (China)|~|Xianghong Qi (China)","","Civil service--China--Examinations.","uclamss_1372_b20_001_9-10","uclamss_1372_b20_001_9-10","Deshou|~|德壽","光緒十二年殿試-德壽","彌縫後卷背|~|滿漢合璧禮部印|~|Seal Stamped on Verso","","Rank 3 No. 181|~|應殿試舉人臣德壽年貮拾玖歲鑲紅旗滿洲包衣權斌佐領下人由選拔生應光緒拾壹年鄉試中式由舉人應光緒拾貮年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖良檀	祖國彥	父于琇|~|Age: 29","1886","1886","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfhsj",""
"Han Yu-Shan Collection","ark:/21198/zz001nfht2","ark:/21198/zz001nfhfc","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfht2_1310592_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Quanbin Zuoling (Manchuria, China)|~|Manchuria (China)|~|Xianghong Qi (China)","","","uclamss_1372_b20_001_13-14","uclamss_1372_b20_001_13-14","德壽|~|Deshou","光緒十二年殿試-德壽","Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印","","Age: 29|~|應殿試舉人臣德壽年貮拾玖歲鑲紅旗滿洲包衣權斌佐領下人由選拔生應光緒拾壹年鄉試中式由舉人應光緒拾貮年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖良檀	祖國彥	父于琇|~|Rank 3 No. 181","1886","1886","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfht2",""
"Han Yu-Shan Collection","ark:/21198/zz001nfhvk","ark:/21198/zz001nfhfc","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfhvk_1310595_master.tif","5","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Quanbin Zuoling (Manchuria, China)|~|Manchuria (China)|~|Xianghong Qi (China)","","Civil service--China--Examinations.","uclamss_1372_b20_001_21","uclamss_1372_b20_001_21","Deshou|~|德壽","光緒十二年殿試-德壽","彌縫後卷背|~|折頁|~|擬名次|~|Seal Stamped on Verso|~|Paste-down|~|Rank","","應殿試舉人臣德壽年貮拾玖歲鑲紅旗滿洲包衣權斌佐領下人由選拔生應光緒拾壹年鄉試中式由舉人應光緒拾貮年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖良檀	祖國彥	父于琇|~|Rank 3 No. 181|~|Age: 29","1886","1886","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfhvk",""
