"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz001nfn0k","ark:/21198/zz001nfmmd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfn0k_1310865_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Xianglan Qi","","Civil service--China--Examinations.","uclamss_1372_b20_010","uclamss_1372_b20_010","Zhao Ercui|~|趙爾萃","光緒十五年殿試-趙爾萃","全式|~|Overview","","Rank 2 No. 76|~|Age: 39|~|二甲第七十六名|~|應殿試舉人臣趙爾萃年叁拾玖歲正藍旗漢軍榮康佐領下人由監生應光緒捌年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖寅賓	祖達綸	父文穎","1889","1889","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfn0k",""
"Han Yu-Shan Collection","ark:/21198/zz001nfn13","ark:/21198/zz001nfmmd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfn13_1310908_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Xianglan Qi","","Civil service--China--Examinations.","uclamss_1372_b20_010_4","uclamss_1372_b20_010_4","趙爾萃|~|Zhao Ercui","光緒十五年殿試-趙爾萃","彌縫後卷背|~|擬名次|~|Seal Stamped on Verso|~|騎縫關防|~|Rank","","Rank 2 No. 76|~|二甲第七十六名|~|應殿試舉人臣趙爾萃年叁拾玖歲正藍旗漢軍榮康佐領下人由監生應光緒捌年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖寅賓	祖達綸	父文穎|~|Age: 39","1889","1889","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfn13",""
"Han Yu-Shan Collection","ark:/21198/zz001nfn2m","ark:/21198/zz001nfmmd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfn2m_1310912_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Xianglan Qi","","","uclamss_1372_b20_010_9-10","uclamss_1372_b20_010_9-10","趙爾萃|~|Zhao Ercui","光緒十五年殿試-趙爾萃","Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印","","Rank 2 No. 76|~|應殿試舉人臣趙爾萃年叁拾玖歲正藍旗漢軍榮康佐領下人由監生應光緒捌年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖寅賓	祖達綸	父文穎|~|Age: 39|~|二甲第七十六名","1889","1889","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfn2m",""
"Han Yu-Shan Collection","ark:/21198/zz001nfn34","ark:/21198/zz001nfmmd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfn34_1310917_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Xianglan Qi","","Civil service--China--Examinations.","uclamss_1372_b20_010_11-12","uclamss_1372_b20_010_11-12","趙爾萃|~|Zhao Ercui","光緒十五年殿試-趙爾萃","彌縫後卷背|~|Seal Stamped on Verso|~|滿漢合璧禮部印","","Age: 39|~|應殿試舉人臣趙爾萃年叁拾玖歲正藍旗漢軍榮康佐領下人由監生應光緒捌年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖寅賓	祖達綸	父文穎|~|Rank 2 No. 76|~|二甲第七十六名","1889","1889","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfn34",""
"Han Yu-Shan Collection","ark:/21198/zz001nfn4n","ark:/21198/zz001nfmmd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfn4n_1310924_master.tif","5","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Xianglan Qi","","Civil service--China--Examinations.","uclamss_1372_b20_010_13-14","uclamss_1372_b20_010_13-14","Zhao Ercui|~|趙爾萃","光緒十五年殿試-趙爾萃","彌縫後卷背|~|Seal Stamped on Verso|~|滿漢合璧禮部印","","Rank 2 No. 76|~|二甲第七十六名|~|Age: 39|~|應殿試舉人臣趙爾萃年叁拾玖歲正藍旗漢軍榮康佐領下人由監生應光緒捌年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖寅賓	祖達綸	父文穎","1889","1889","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfn4n",""
"Han Yu-Shan Collection","ark:/21198/zz001nfq8p","ark:/21198/zz001nfmmd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfq8p_1310929_master.tif","6","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Xianglan Qi","","Civil service--China--Examinations.","uclamss_1372_b20_010_21","uclamss_1372_b20_010_21","Zhao Ercui|~|趙爾萃","光緒十五年殿試-趙爾萃","Seal Stamped on Verso|~|擬名次|~|Rank|~|折頁|~|彌縫後卷背|~|Paste-down","","應殿試舉人臣趙爾萃年叁拾玖歲正藍旗漢軍榮康佐領下人由監生應光緒捌年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖寅賓	祖達綸	父文穎|~|Rank 2 No. 76|~|二甲第七十六名|~|Age: 39","1889","1889","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfq8p",""
