"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz001nfm24","ark:/21198/zz001nfhng","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfm24_1310763_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","Civil service--China--Examinations.","uclamss_1372_b20_007","uclamss_1372_b20_007","Cheng Yulin|~|程棫林","光緒十五年殿試-程棫林","Overview|~|全式","","應殿試舉人臣程棫林年貮拾捌歲貴州思南府人由優貢生應光緒拾壹年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖國桂	祖清	父晸堃|~|Age: 28|~|二甲第叁拾叁名|~|Rank 2 No. 33","1889","1889","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfm24",""
"Han Yu-Shan Collection","ark:/21198/zz001nfm3n","ark:/21198/zz001nfhng","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfm3n_1310778_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","Civil service--China--Examinations.","uclamss_1372_b20_007_3-4","uclamss_1372_b20_007_3-4","Cheng Yulin|~|程棫林","光緒十五年殿試-程棫林","Rank|~|彌縫後卷背|~|Seal Stamped on Verso|~|擬名次|~|騎縫關防","","Age: 28|~|應殿試舉人臣程棫林年貮拾捌歲貴州思南府人由優貢生應光緒拾壹年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖國桂	祖清	父晸堃|~|Rank 2 No. 33|~|二甲第叁拾叁名","1889","1889","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfm3n",""
"Han Yu-Shan Collection","ark:/21198/zz001nfm45","ark:/21198/zz001nfhng","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfm45_1310784_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","Civil service--China--Examinations.","uclamss_1372_b20_007_9-10","uclamss_1372_b20_007_9-10","Cheng Yulin|~|程棫林","光緒十五年殿試-程棫林","彌縫後卷背|~|滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso","","Age: 28|~|應殿試舉人臣程棫林年貮拾捌歲貴州思南府人由優貢生應光緒拾壹年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖國桂	祖清	父晸堃|~|Rank 2 No. 33|~|二甲第叁拾叁名","1889","1889","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfm45",""
"Han Yu-Shan Collection","ark:/21198/zz001nfm5p","ark:/21198/zz001nfhng","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfm5p_1310787_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","Civil service--China--Examinations.","uclamss_1372_b20_007_13-14","uclamss_1372_b20_007_13-14","程棫林|~|Cheng Yulin","光緒十五年殿試-程棫林","彌縫後卷背|~|滿漢合璧禮部印|~|Seal Stamped on Verso","","Age: 28|~|二甲第叁拾叁名|~|應殿試舉人臣程棫林年貮拾捌歲貴州思南府人由優貢生應光緒拾壹年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖國桂	祖清	父晸堃|~|Rank 2 No. 33","1889","1889","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfm5p",""
"Han Yu-Shan Collection","ark:/21198/zz001nfm66","ark:/21198/zz001nfhng","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfm66_1310790_master.tif","5","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","Civil service--China--Examinations.","uclamss_1372_b20_007_21","uclamss_1372_b20_007_21","Cheng Yulin|~|程棫林","光緒十五年殿試-程棫林","Paste-down|~|Seal Stamped on Verso|~|折頁|~|擬名次|~|Rank|~|彌縫後卷背","","應殿試舉人臣程棫林年貮拾捌歲貴州思南府人由優貢生應光緒拾壹年鄉試中式由舉人應光緒拾伍年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖國桂	祖清	父晸堃|~|Rank 2 No. 33|~|二甲第叁拾叁名|~|Age: 28","1889","1889","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfm66",""
