"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz0019q749","ark:/21198/zz0019pfvm","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz0019q749_743700_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)","","Civil service--China--Examinations.","uclamss_1372_17b_018","uclamss_1372_17b_018","彭宗岱|~|Peng Zongdai","道光二年殿試-彭宗岱","全式|~|Overview","","Rank 2 No. 8|~|應殿試舉人臣彭宗岱年貳拾捌歲貴州貴陽府貴筑縣人由廪膳生應嘉慶貳拾叁年鄉試中式由舉人應道光貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖起華祖榮耀父燧|~|Age: 28","1822","1822","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019q749",""
"Han Yu-Shan Collection","ark:/21198/zz0019q75t","ark:/21198/zz0019pfvm","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz0019q75t_743703_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)","","Civil service--China--Examinations.","uclamss_1372_17b_018_4","uclamss_1372_17b_018_4","彭宗岱|~|Peng Zongdai","道光二年殿試-彭宗岱","Seal Stamped on Verso|~|Rank|~|彌縫後卷背|~|騎縫關防|~|擬名次","","應殿試舉人臣彭宗岱年貳拾捌歲貴州貴陽府貴筑縣人由廪膳生應嘉慶貳拾叁年鄉試中式由舉人應道光貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖起華祖榮耀父燧|~|Rank 2 No. 8|~|Age: 28","1822","1822","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019q75t",""
"Han Yu-Shan Collection","ark:/21198/zz0019q76b","ark:/21198/zz0019pfvm","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz0019q76b_743706_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)","","Civil service--China--Examinations.","uclamss_1372_17b_018_9-10","uclamss_1372_17b_018_9-10","彭宗岱|~|Peng Zongdai","道光二年殿試-彭宗岱","Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印","","Rank 2 No. 8|~|Age: 28|~|應殿試舉人臣彭宗岱年貳拾捌歲貴州貴陽府貴筑縣人由廪膳生應嘉慶貳拾叁年鄉試中式由舉人應道光貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖起華祖榮耀父燧","1822","1822","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019q76b",""
"Han Yu-Shan Collection","ark:/21198/zz0019q77v","ark:/21198/zz0019pfvm","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz0019q77v_743709_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)","","Civil service--China--Examinations.","uclamss_1372_17b_018_13-14","uclamss_1372_17b_018_13-14","Peng Zongdai|~|彭宗岱","道光二年殿試-彭宗岱","Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印","","Rank 2 No. 8|~|Age: 28|~|應殿試舉人臣彭宗岱年貳拾捌歲貴州貴陽府貴筑縣人由廪膳生應嘉慶貳拾叁年鄉試中式由舉人應道光貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖起華祖榮耀父燧","1822","1822","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019q77v",""
"Han Yu-Shan Collection","ark:/21198/zz0019q78c","ark:/21198/zz0019pfvm","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz0019q78c_743712_master.tif","5","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guizhu Xian (Guizhou, China)","","Civil service--China--Examinations.","uclamss_1372_17b_018_21-22","uclamss_1372_17b_018_21-22","彭宗岱|~|Peng Zongdai","道光二年殿試-彭宗岱","Paste-down|~|Rank|~|擬名次|~|折頁","","應殿試舉人臣彭宗岱年貳拾捌歲貴州貴陽府貴筑縣人由廪膳生應嘉慶貳拾叁年鄉試中式由舉人應道光貳年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖起華祖榮耀父燧|~|Age: 28|~|Rank 2 No. 8","1822","1822","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019q78c",""
