"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz002817h0","ark:/21198/zz002816sn","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002817h0_1882663_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Shuntian fu (China)|~|Baodi Xian (China)|~|Zhili Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b22_011_4","uclamss_1372_b22_011_4","張祖蔭|~|Zhang Zuyin","光緒二十九年殿試-張祖蔭","彌縫後卷背|~|Seal Stamp|~|Rank|~|騎縫關防|~|Seal Stamped on Verso|~|擬名次","","二甲第一百三十三名|~|Rank 2 No. 133|~|應殿試舉人臣張祖蔭年叁拾玖歲順天府寶坻縣人由廩生應光緒拾捌年鄉試中式由舉人應光緒貳拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代升本 曾祖 開智 開縉 	祖有	父福延|~|Age: 39","1903","1903","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002817h0",""
"Han Yu-Shan Collection","ark:/21198/zz002817jh","ark:/21198/zz002816sn","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002817jh_1882677_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Shuntian fu (China)|~|Baodi Xian (China)|~|Zhili Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b22_011_9-10","uclamss_1372_b22_011_9-10","張祖蔭|~|Zhang Zuyin","光緒二十九年殿試-張祖蔭","彌縫後卷背|~|Stamp|~|Seal Stamped on Verso|~|滿漢合璧禮部印","","應殿試舉人臣張祖蔭年叁拾玖歲順天府寶坻縣人由廩生應光緒拾捌年鄉試中式由舉人應光緒貳拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代升本 曾祖 開智 開縉 	祖有	父福延|~|Age: 39|~|Rank 2 No. 133|~|二甲第一百三十三名","1903","1903","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002817jh",""
"Han Yu-Shan Collection","ark:/21198/zz002817k1","ark:/21198/zz002816sn","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002817k1_1882685_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Shuntian fu (China)|~|Baodi Xian (China)|~|Zhili Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b22_011_13-14.tif","uclamss_1372_b22_011_13-14.tif","張祖蔭|~|Zhang Zuyin","光緒二十九年殿試-張祖蔭","Stamp|~|滿漢合璧禮部印|~|彌縫後卷背|~|Seal Stamped on Verso","","二甲第一百三十三名|~|Age: 39|~|應殿試舉人臣張祖蔭年叁拾玖歲順天府寶坻縣人由廩生應光緒拾捌年鄉試中式由舉人應光緒貳拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代升本 曾祖 開智 開縉 	祖有	父福延|~|Rank 2 No. 133","1903","1903","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002817k1",""
"Han Yu-Shan Collection","ark:/21198/zz002817mj","ark:/21198/zz002816sn","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002817mj_1882696_master.tif","5","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Shuntian fu (China)|~|Baodi Xian (China)|~|Zhili Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b22_011_21","uclamss_1372_b22_011_21","Zhang Zuyin|~|張祖蔭","光緒二十九年殿試-張祖蔭","擬名次|~|Seal Stamped on Verso|~|Paste-down|~|Rank|~|彌縫後卷背|~|折頁","","二甲第一百三十三名|~|Rank 2 No. 133|~|應殿試舉人臣張祖蔭年叁拾玖歲順天府寶坻縣人由廩生應光緒拾捌年鄉試中式由舉人應光緒貳拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代升本 曾祖 開智 開縉 	祖有	父福延|~|Age: 39","1903","1903","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002817mj",""
"Han Yu-Shan Collection","ark:/21198/zz002j97jd","ark:/21198/zz002816sn","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002j97jd_2320193_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Shuntian fu (China)|~|Baodi Xian (China)|~|Zhili Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b22_011","uclamss_1372_b22_011","張祖蔭|~|Zhang Zuyin","光緒二十九年殿試-張祖蔭","Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背","","Rank 2 No. 133|~|二甲第一百三十三名|~|應殿試舉人臣張祖蔭年叁拾玖歲順天府寶坻縣人由廩生應光緒拾捌年鄉試中式由舉人應光緒貳拾玖年會試中式今應殿試謹將三代腳色開具於後一 三 代升本 曾祖 開智 開縉 	祖有	父福延|~|Age: 39","1903","1903","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j97jd",""
