"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz001d54vs","ark:/21198/zz001d4m1p","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001d54vs_766193_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Jishui Xian (China)|~|Jiangxi Sheng (China)|~|Ji'an Fu (China)","","Civil service--China--Examinations.","uclamss_1372_b19_013","uclamss_1372_b19_013","徐道焜|~|Xu Daokun","光緒三年殿試-徐道焜","全式|~|Overview","","Rank 2 No. 25|~|Age: 25|~|應殿試舉人臣徐道焜年貳拾伍歲江西吉安府吉水縣人由優貢生應光緒元年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖廷芬	祖品陸	父一舫","1877","1877","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d54vs",""
"Han Yu-Shan Collection","ark:/21198/zz001d54w9","ark:/21198/zz001d4m1p","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001d54w9_766190_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Xi'an Fu (Shaanxi Sheng, China)|~|Jishui Xian (China)|~|Jiangxi Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b19_013_4","uclamss_1372_b19_013_4","Xu Daokun|~|徐道焜","光緒三年殿試-徐道焜","擬名次|~|Seal Stamped on Verso|~|騎縫關防|~|彌縫後卷背|~|Rank","","Rank 2 No. 25|~|應殿試舉人臣徐道焜年貳拾伍歲江西吉安府吉水縣人由優貢生應光緒元年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖廷芬	祖品陸	父一舫|~|Age: 25","1877","1877","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d54w9",""
"Han Yu-Shan Collection","ark:/21198/zz001d54xt","ark:/21198/zz001d4m1p","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001d54xt_766202_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Xi'an Fu (Shaanxi Sheng, China)|~|Jiangxi Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b19_013_9-10","uclamss_1372_b19_013_9-10","徐道焜|~|Xu Daokun","光緒三年殿試-徐道焜","彌縫後卷背|~|Stamp|~|Seal Stamped on Verso|~|滿漢合璧禮部印","","Age: 25|~|應殿試舉人臣徐道焜年貳拾伍歲江西吉安府吉水縣人由優貢生應光緒元年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖廷芬	祖品陸	父一舫","1877","1877","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d54xt",""
"Han Yu-Shan Collection","ark:/21198/zz001d54zb","ark:/21198/zz001d4m1p","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001d54zb_766205_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Xi'an Fu (Shaanxi Sheng, China)|~|Jishui Xian (China)|~|Jiangxi Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b19_013_13-14","uclamss_1372_b19_013_13-14","Xu Daokun|~|徐道焜","光緒三年殿試-徐道焜","Rank|~|Seal Stamped on Verso|~|擬名次|~|滿漢合璧禮部印|~|彌縫後卷背","","應殿試舉人臣徐道焜年貳拾伍歲江西吉安府吉水縣人由優貢生應光緒元年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖廷芬	祖品陸	父一舫|~|Rank 2 No. 25|~|Age: 25","1877","1877","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d54zb",""
"Han Yu-Shan Collection","ark:/21198/zz001d550b","ark:/21198/zz001d4m1p","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001d550b_766211_master.tif","5","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Xi'an Fu (Shaanxi Sheng, China)|~|Jishui Xian (China)|~|Jiangxi Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b19_013_21","uclamss_1372_b19_013_21","徐道焜|~|Xu Daokun","光緒三年殿試-徐道焜","擬名次|~|Rank|~|彌縫後卷背|~|Seal Stamped on Verso|~|折頁|~|Paste-down","","Age: 25|~|應殿試舉人臣徐道焜年貳拾伍歲江西吉安府吉水縣人由優貢生應光緒元年鄉試中式由舉人應光緒叁年會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖廷芬	祖品陸	父一舫|~|Rank 2 No. 25","1877","1877","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d550b",""
