"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz00287qr2","ark:/21198/zz00287qqj","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz00287qr2_1904751_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","","uclamss_1372_b24_014_9","uclamss_1372_b24_014_9","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287qr2",""
"Han Yu-Shan Collection","ark:/21198/zz00287qvm","ark:/21198/zz00287qqj","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz00287qvm_1904752_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","","uclamss_1372_b24_014_11-12","uclamss_1372_b24_014_11-12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287qvm",""
"Han Yu-Shan Collection","ark:/21198/zz002j98vj","ark:/21198/zz00287qqj","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002j98vj_2320315_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","","","","","uclamss_1372_b24_014","uclamss_1372_b24_014","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j98vj",""
