"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz001nfdbc","ark:/21198/zz001nfckh","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfdbc_1310245_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b19_033","uclamss_1372_b19_033","趙湘洲|~|Zhao Xiangzhou","光緒九年殿試-趙湘洲","Overview|~|全式","","應殿試舉人臣趙湘洲年貮拾陸歲貴州貴陽府人由監生分部主事應光緒伍年鄉試中式由舉人應光緒玖年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖玉墀	祖國霖	父儉|~|Age: 26|~|Rank 3 No. 111","1883","1883","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfdbc",""
"Han Yu-Shan Collection","ark:/21198/zz001nfdcw","ark:/21198/zz001nfckh","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfdcw_1310514_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b19_033","uclamss_1372_b19_033","Zhao Xiangzhou|~|趙湘洲","光緒九年殿試-趙湘洲","騎縫關防|~|擬名次|~|Seal Stamp|~|彌縫後卷背|~|Seal Stamped on Verso|~|Rank","","Rank 3 No. 111|~|應殿試舉人臣趙湘洲年貮拾陸歲貴州貴陽府人由監生分部主事應光緒伍年鄉試中式由舉人應光緒玖年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖玉墀	祖國霖	父儉|~|Age: 26","1883","1883","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfdcw",""
"Han Yu-Shan Collection","ark:/21198/zz001nfddd","ark:/21198/zz001nfckh","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfddd_1310519_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b19_033_9-10","uclamss_1372_b19_033_9-10","趙湘洲|~|Zhao Xiangzhou","光緒九年殿試-趙湘洲","Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背","","Age: 26|~|Rank 3 No. 111|~|應殿試舉人臣趙湘洲年貮拾陸歲貴州貴陽府人由監生分部主事應光緒伍年鄉試中式由舉人應光緒玖年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖玉墀	祖國霖	父儉","1883","1883","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfddd",""
"Han Yu-Shan Collection","ark:/21198/zz001nfdfx","ark:/21198/zz001nfckh","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfdfx_1310522_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b19_033_13-14","uclamss_1372_b19_033_13-14","趙湘洲|~|Zhao Xiangzhou","光緒九年殿試-趙湘洲","滿漢合璧禮部印|~|彌縫後卷背|~|Seal Stamped on Verso","","Age: 26|~|應殿試舉人臣趙湘洲年貮拾陸歲貴州貴陽府人由監生分部主事應光緒伍年鄉試中式由舉人應光緒玖年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖玉墀	祖國霖	父儉|~|Rank 3 No. 111","1883","1883","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfdfx",""
"Han Yu-Shan Collection","ark:/21198/zz001nfdgf","ark:/21198/zz001nfckh","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001nfdgf_1310525_master.tif","5","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b19_033_21","uclamss_1372_b19_033_21","趙湘洲|~|Zhao Xiangzhou","光緒九年殿試-趙湘洲","彌縫後卷背|~|Seal Stamped on Verso|~|Rank|~|折頁|~|擬名次|~|Paste-down","","Age: 26|~|Rank 3 No. 111|~|應殿試舉人臣趙湘洲年貮拾陸歲貴州貴陽府人由監生分部主事應光緒伍年鄉試中式由舉人應光緒玖年會試中式今應殿試謹將三代腳色開具於後一 三 代	曾祖玉墀	祖國霖	父儉","1883","1883","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nfdgf",""
