"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz00287g4c","ark:/21198/zz00287g3v","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz00287g4c_1904425_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","","uclamss_1372_b23_012_19-20","uclamss_1372_b23_012_19-20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287g4c",""
"Han Yu-Shan Collection","ark:/21198/zz00287g5w","ark:/21198/zz00287g3v","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz00287g5w_1904430_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","","uclamss_1372_b23_012_30","uclamss_1372_b23_012_30","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287g5w",""
"Han Yu-Shan Collection","ark:/21198/zz00287g6d","ark:/21198/zz00287g3v","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz00287g6d_1904436_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","","uclamss_1372_b23_012_30b","uclamss_1372_b23_012_30b","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287g6d",""
"Han Yu-Shan Collection","ark:/21198/zz002j982n","ark:/21198/zz00287g3v","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002j982n_2320232_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","","uclamss_1372_b23_012","uclamss_1372_b23_012","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j982n",""
