"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz00287hnm","ark:/21198/zz00287hm3","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz00287hnm_1904535_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","Civil service--China--Examinations.","uclamss_1372_b23_019_11-12","uclamss_1372_b23_019_11-12","Zhang Ying|~|張英","未知年份-張英","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287hnm",""
"Han Yu-Shan Collection","ark:/21198/zz002j9898","ark:/21198/zz00287hm3","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002j9898_2320267_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","Civil service--China--Examinations.","uclamss_1372_b23_019","uclamss_1372_b23_019","Zhang Ying|~|張英","未知年份-張英","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9898",""
