"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz0019pdgf","ark:/21198/zz0019pb5t","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz0019pdgf_737187_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Jinjiang Xian (China)|~|Fujian Sheng (China)|~|Quanzhou (Fujian Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b16_026","uclamss_1372_b16_026","Zhang Shenhe|~|張慎和","乾隆四十年殿試-張慎和","全式|~|Overview","","Rank 2 No. 4|~|應殿試舉人臣張慎和年叁拾壹歲福建省泉州府晉江縣人由附學生應乾隆叁拾陸年鄉試中式由舉人應乾隆肆拾年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖廷煌 祖文秸父紹祖一 習 易 經|~|Age: 31","1775","1775","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pdgf",""
"Han Yu-Shan Collection","ark:/21198/zz0019pdhz","ark:/21198/zz0019pb5t","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz0019pdhz_737257_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Jinjiang Xian (China)|~|Fujian Sheng (China)|~|Quanzhou (Fujian Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b16_026_4","uclamss_1372_b16_026_4","Zhang Shenhe|~|張慎和","乾隆四十年殿試-張慎和","擬名次|~|Seal Stamped on Verso|~|Rank|~|彌縫後卷背|~|滿漢合璧禮部印","","Rank 2 No. 4|~|應殿試舉人臣張慎和年叁拾壹歲福建省泉州府晉江縣人由附學生應乾隆叁拾陸年鄉試中式由舉人應乾隆肆拾年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖廷煌 祖文秸父紹祖一 習 易 經|~|Age: 31","1775","1775","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pdhz",""
"Han Yu-Shan Collection","ark:/21198/zz0019pdjg","ark:/21198/zz0019pb5t","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz0019pdjg_737263_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Jinjiang Xian (China)|~|Fujian Sheng (China)|~|Quanzhou (Fujian Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b16_026_7-8","uclamss_1372_b16_026_7-8","張慎和|~|Zhang Shenhe","乾隆四十年殿試-張慎和","彌縫後卷背|~|Seal Stamped on Verso|~|滿漢合璧禮部印","","應殿試舉人臣張慎和年叁拾壹歲福建省泉州府晉江縣人由附學生應乾隆叁拾陸年鄉試中式由舉人應乾隆肆拾年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖廷煌 祖文秸父紹祖一 習 易 經|~|Rank 2 No. 4|~|Age: 31","1775","1775","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pdjg",""
"Han Yu-Shan Collection","ark:/21198/zz0019pdk0","ark:/21198/zz0019pb5t","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz0019pdk0_737269_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Jinjiang Xian (China)|~|Fujian Sheng (China)|~|Quanzhou (Fujian Sheng, China)","","Civil service--China--Examinations.","uclamss_1372_b16_026_19-20","uclamss_1372_b16_026_19-20","張慎和|~|Zhang Shenhe","乾隆四十年殿試-張慎和","Stamp|~|彌縫後卷背|~|滿漢合璧禮部印|~|Seal Stamped on Verso","","應殿試舉人臣張慎和年叁拾壹歲福建省泉州府晉江縣人由附學生應乾隆叁拾陸年鄉試中式由舉人應乾隆肆拾年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖廷煌 祖文秸父紹祖一 習 易 經|~|Age: 31|~|Rank 2 No. 4","1775","1775","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pdk0",""
