"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz00287hd0","ark:/21198/zz00287g2b","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz00287hd0_1904513_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","","uclamss_1372_b23_011_19-20","uclamss_1372_b23_011_19-20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287hd0",""
"Han Yu-Shan Collection","ark:/21198/zz00287hhj","ark:/21198/zz00287g2b","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz00287hhj_1904518_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","","uclamss_1372_b23_011_30","uclamss_1372_b23_011_30","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287hhj",""
"Han Yu-Shan Collection","ark:/21198/zz00287hkk","ark:/21198/zz00287g2b","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz00287hkk_1904527_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","","uclamss_1372_b23_011_30b","uclamss_1372_b23_011_30b","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00287hkk",""
"Han Yu-Shan Collection","ark:/21198/zz002j9814","ark:/21198/zz00287g2b","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002j9814_2320229_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","","","","uclamss_1372_b23_011","uclamss_1372_b23_011","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j9814",""
