"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz002819k0","ark:/21198/zz002818cd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002819k0_1882859_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","Civil service--China--Examinations.","uclamss_1372_b20_015_3-4","uclamss_1372_b20_015_3-4","Sun Bingyang|~|孫炳陽","光緒十六年殿試-孫炳陽","Seal Stamped on Verso|~|彌縫後卷背|~|騎縫關防|~|擬名次|~|Rank","","應殿試舉人臣孫炳陽年叄拾伍歲貴州思南府縣人由廩生應光緒拾伍年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖裕增 祖國賚 父煥廷|~|二甲第六十八名|~|Age: 35|~|Rank 2 No. 68","1890","1890","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002819k0",""
"Han Yu-Shan Collection","ark:/21198/zz002819mh","ark:/21198/zz002818cd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002819mh_1882867_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","","uclamss_1372_b20_015_9-10","uclamss_1372_b20_015_9-10","孫炳陽|~|Sun Bingyang","光緒十六年殿試-孫炳陽","Stamp|~|Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背","","Rank 2 No. 68|~|應殿試舉人臣孫炳陽年叄拾伍歲貴州思南府縣人由廩生應光緒拾伍年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖裕增 祖國賚 父煥廷|~|第二甲第六十八名|~|Age: 35","1890","1890","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002819mh",""
"Han Yu-Shan Collection","ark:/21198/zz002819n1","ark:/21198/zz002818cd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002819n1_1882868_master.tif","4","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","Civil service--China--Examinations.","uclamss_1372_b20_015_13-14","uclamss_1372_b20_015_13-14","孫炳陽|~|Sun Bingyang","光緒十六年殿試-孫炳陽","Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背","","Rank 2 No. 68|~|應殿試舉人臣孫炳陽年叄拾伍歲貴州思南府縣人由廩生應光緒拾伍年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖裕增 祖國賚 父煥廷|~|Age: 35|~|二甲第六十八名","1890","1890","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002819n1",""
"Han Yu-Shan Collection","ark:/21198/zz002819pj","ark:/21198/zz002818cd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002819pj_1882876_master.tif","5","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","Civil service--China--Examinations.","uclamss_1372_b20_015_21","uclamss_1372_b20_015_21","Sun Bingyang|~|孫炳陽","光緒十六年殿試-孫炳陽","Paste-down|~|Seal Stamped on Verso|~|擬名次|~|折頁|~|彌縫後卷背|~|Rank","","應殿試舉人臣孫炳陽年叄拾伍歲貴州思南府縣人由廩生應光緒拾伍年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖裕增 祖國賚 父煥廷|~|Rank 2 No. 68|~|二甲第六十八名|~|Age: 35","1890","1890","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002819pj",""
"Han Yu-Shan Collection","ark:/21198/zz002j95zn","ark:/21198/zz002818cd","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz002j95zn_2320052_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Guizhou Sheng (China)|~|Sinan fu (China)","","Civil service--China--Examinations.","uclamss_1372_b20_015","uclamss_1372_b20_015","Sun Bingyang|~|孫炳陽","光緒十六年殿試-孫炳陽","彌縫後卷背|~|Stamp|~|Seal Stamped on Verso|~|滿漢合璧禮部印","","二甲第六十八名|~|Rank 2 No. 68|~|Age: 35|~|應殿試舉人臣孫炳陽年叄拾伍歲貴州思南府縣人由廩生應光緒拾伍年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖裕增 祖國賚 父煥廷","1890","1890","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j95zn",""
