"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Coverage.geographic","Coverage.temporal","Subject","Alt ID.local","Title","Name.creator","AltTitle.uniform","Relation.isPartOf","Summary","Description.note","Date.creation","Date.normalized","Publisher.placeOfOrigin","Publisher.publisherName","Name.subject","Name.photographer","Name.repository","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Han Yu-Shan Collection","ark:/21198/zz001d6kds","ark:/21198/zz001d4knh","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001d6kds_769783_master.tif","1","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Chuxiong Fu (China)|~|Chuxiong Xian (Yunnan Sheng, China)|~|Yunnan Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b19_003","uclamss_1372_b19_003","Chen Sixiang|~|陳思相","光緒二年殿試-陳思相","Overview|~|全式","","Age: 28|~|應殿試舉人臣陳思相年貳拾捌歲雲南楚雄府楚雄縣人由拔貢生應同治拾貳年鄉試中式由舉人應光緒貳年今會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖朝楹	祖懷道	父炳|~|Rank 2 No. 107","1876","1876","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6kds",""
"Han Yu-Shan Collection","ark:/21198/zz001d6kf9","ark:/21198/zz001d4knh","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001d6kf9_769801_master.tif","2","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Chuxiong Fu (China)|~|Chuxiong Xian (Yunnan Sheng, China)|~|Yunnan Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b19_003_3-4","uclamss_1372_b19_003_3-4","陳思相|~|Chen Sixiang","光緒二年殿試-陳思相","彌縫後卷背|~|滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso","","Age: 28|~|應殿試舉人臣陳思相年貳拾捌歲雲南楚雄府楚雄縣人由拔貢生應同治拾貳年鄉試中式由舉人應光緒貳年今會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖朝楹	祖懷道	父炳|~|Rank 2 No. 107","1876","1876","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6kf9",""
"Han Yu-Shan Collection","ark:/21198/zz001d6kgt","ark:/21198/zz001d4knh","10","Completed with minimal metadata","Page","yuhan/masters/21198-zz001d6kgt_769804_master.tif","3","","","","","","","","still image|~|text","manuscripts (document genre)","pd","","chi","Chuxiong Fu (China)|~|Chuxiong Xian (Yunnan Sheng, China)|~|Yunnan Sheng (China)","","Civil service--China--Examinations.","uclamss_1372_b19_003_21","uclamss_1372_b19_003_21","Chen Sixiang|~|陳思相","光緒二年殿試-陳思相","Paste-down|~|擬名次|~|Rank|~|彌縫後卷背|~|Seal Stamped on Verso|~|折頁","","應殿試舉人臣陳思相年貳拾捌歲雲南楚雄府楚雄縣人由拔貢生應同治拾貳年鄉試中式由舉人應光緒貳年今會試中式今應殿試謹將三代腳色開具於後一 三 代曾祖朝楹	祖懷道	父炳|~|Age: 28|~|Rank 2 No. 107","1876","1876","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d6kgt",""
