Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.countryCreation,Rights.permission,Rights.rightsHolderContact,Language,Name.subject,Name.repository,Name.creator,Subject,Title,Date.creation,AltTitle.other,Description.note,Date.normalized,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Network Measurement Center Collection,ark:/21198/zz002dj6hw,,2,Completed,Collection,,,,,,,,,,,,,,Kleinrock Internet History Center,,,Network Measurement Center Collection,,,,,,,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fzz002dj6hw
