Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfft5/c089zd1q,ark:/21198/zz002cfft5,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_R3_2M_AMS_1943_SHEET1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfft5/hv820h22,ark:/21198/zz002cfft5,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_R3_2M_AMS_1943_SHEET2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfg5t/nv747g8t,ark:/21198/zz002cfg5t,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_20_OS_1917B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfg5t/wc62g961,ark:/21198/zz002cfg5t,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_20_OS_1917A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfgdf/7869w58c,ark:/21198/zz002cfgdf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_6S6S_1916A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfgdf/t133sw9z,ark:/21198/zz002cfgdf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_6S6S_1916B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfggg/1090v82k,ark:/21198/zz002cfggg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_GS65_1918B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfggg/z938cd9x,ark:/21198/zz002cfggg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_GS65_1918A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfgh0/3498k62p,ark:/21198/zz002cfgh0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_O5_1916A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfgh0/8215f947,ark:/21198/zz002cfgh0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_O5_1916B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfh59/5r90f740,ark:/21198/zz002cfh59,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_R3_100_ABMC_1927.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfh59/6p486q34,ark:/21198/zz002cfh59,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F2/G5832_R3_100_ABMC_1927.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfhgz/tc11631h,ark:/21198/zz002cfhgz,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_R4_6565_1917A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfhgz/xh28c37c,ark:/21198/zz002cfhgz,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_R4_6565_1917B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfk37/jn06qd7d,ark:/21198/zz002cfk37,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_400_G&B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfk37/kz34dv91,ark:/21198/zz002cfk37,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_250_A65_CA_1910.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfk8t/0k95fj53,ark:/21198/zz002cfk8t,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Alpes-de-haute-provence_25_IGN_1937a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfk8t/c6397198,ark:/21198/zz002cfk8t,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Alpes-de-haute-provence_25_IGN_1937b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfkxn/bs88cf07,ark:/21198/zz002cfkxn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Vendee_La_Vasseur_1852B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfkxn/sc558v1s,ark:/21198/zz002cfkxn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Vendee_La_Vasseur_1852A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfkz5/5k31h914,ark:/21198/zz002cfkz5,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Vendee_La_Vasseur_1852_Copy2B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfkz5/9s031w9c,ark:/21198/zz002cfkz5,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Vendee_La_Vasseur_1852_Copy2A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfm1p/cj282509,ark:/21198/zz002cfm1p,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F4/G5832_Mt_Blanc_C2_40_EVD_1876b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfm1p/n4417q25,ark:/21198/zz002cfm1p,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F4/G5832_Mt_Blanc_C2_40_EVD_1876a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfm9t/tb83028p,ark:/21198/zz002cfm9t,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF1/G3701_H9_2_4m_USGS_1917_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfm9t/w422325n,ark:/21198/zz002cfm9t,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF1/G3701_H9_2_4m_USGS_1917_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfmcv/v1720j09,ark:/21198/zz002cfmcv,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF1/G3701_J1_NS_AC_1922b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfmcv/wv24xb42,ark:/21198/zz002cfmcv,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF1/G3701_J1_NS_AC_1922a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnkf/q198rw0k,ark:/21198/zz002cfnkf,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G43_4M_USBAE_1933a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnkf/rx644c8v,ark:/21198/zz002cfnkf,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G43_4M_USBAE_1933b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnt2/6427r137,ark:/21198/zz002cfnt2,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_1m_USNPS_1936a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnt2/wf45203b,ark:/21198/zz002cfnt2,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_1m_USNPS_1936b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnvk/n300d49s,ark:/21198/zz002cfnvk,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6M_USNPS_1936b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnvk/wk50n51d,ark:/21198/zz002cfnvk,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6M_USNPS_1936a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnw3/k364232h,ark:/21198/zz002cfnw3,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6m_USNPS_c_1930b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnw3/z5386m1z,ark:/21198/zz002cfnw3,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6m_USNPS_c_1930a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnxm/1179d54x,ark:/21198/zz002cfnxm,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6m_USNPS_c_1940b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnxm/kz147z37,ark:/21198/zz002cfnxm,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6m_USNPS_c_1940a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnz4/1d49cd90,ark:/21198/zz002cfnz4,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_5_5m_NPS_1934a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnz4/t378n21q,ark:/21198/zz002cfnz4,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_5_5m_NPS_1934b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfp46/b538jf2z,ark:/21198/zz002cfp46,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_7M_USFS_1942a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfp46/h879n76t,ark:/21198/zz002cfp46,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_7M_USFS_1942b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfp67/mv43945h,ark:/21198/zz002cfp67,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G6_5M_USOIA_1941a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfp67/vp666b4q,ark:/21198/zz002cfp67,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G6_5M_USOIA_1941b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfpjd/fw41xt0h,ark:/21198/zz002cfpjd,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G6_c_9M_USOIA_1940b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfpjd/g1037j0j,ark:/21198/zz002cfpjd,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G6_c_9M_USOIA_1940a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfpnz/s682bn7z,ark:/21198/zz002cfpnz,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_National_Parks_G52_ACSC_4m_NDa.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfpnz/xf78dh5x,ark:/21198/zz002cfpnz,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_National_Parks_G52_ACSC_4m_NDb.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxw5w/69115t26,ark:/21198/zz002cxw5w,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F1/G6080_1M_Sydow_1851a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxw5w/xc824d8q,ark:/21198/zz002cxw5w,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F1/G6080_1M_Sydow_1851b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxw8f/4w00632k,ark:/21198/zz002cxw8f,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F5/G6080_1_85M_KV_1690_1964.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxw8f/sp664k42,ark:/21198/zz002cxw8f,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F1/G6080_1_85M_KV_1690_1964.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxwbg/5559j39b,ark:/21198/zz002cxwbg,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F1/G6080_2_5M_HC_1914a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxwbg/ck48jz63,ark:/21198/zz002cxwbg,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F1/G6080_2_5M_HC_1914b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxwh2/5b08300g,ark:/21198/zz002cxwh2,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6041_E635_600_KF_1933a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxwh2/df09c79w,ark:/21198/zz002cxwh2,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6041_E635_600_KF_1933b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxwjk/1537x00h,ark:/21198/zz002cxwjk,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6041_p2_400_ONST_1934a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxwjk/2309pn0j,ark:/21198/zz002cxwjk,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6041_p2_400_ONST_1934b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxwrp/ff83d31n,ark:/21198/zz002cxwrp,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6041_p8_P92_VAR_GPT_1934_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxwrp/kh579h8h,ark:/21198/zz002cxwrp,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6041_p8_P92_VAR_GPT_1934_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxwrp/nw82fx91,ark:/21198/zz002cxwrp,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6041_p8_P92_VAR_GPT_1934_sheet4.tif,4,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxwrp/s335xq0q,ark:/21198/zz002cxwrp,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6041_p8_P92_VAR_GPT_1934_sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxx0s/1n59803c,ark:/21198/zz002cxx0s,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6042_75_IGKF_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxx0s/4f011t8n,ark:/21198/zz002cxx0s,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6042_75_IGKF_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxx19/hm993c5m,ark:/21198/zz002cxx19,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6042_Basel_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxx19/m311nn75,ark:/21198/zz002cxx19,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6042_Basel_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxx8x/3j52ht66,ark:/21198/zz002cxx8x,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6044_B3_10_OF_ND_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxx8x/f840c351,ark:/21198/zz002cxx8x,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F2/G6044_B3_10_OF_ND_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxfh/8613hc6f,ark:/21198/zz002cxxfh,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F3/G6080s_100_AMS_1944_Sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxfh/b8965h9f,ark:/21198/zz002cxxfh,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F3/G6080s_100_AMS_1944_Sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxfh/j318563b,ark:/21198/zz002cxxfh,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F3/G6080s_100_AMS_1944_Sheet3.tif,3,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxsp/zb23gg4b,ark:/21198/zz002cxxsp,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F4/G6081_A5_NS_HS_1930b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxsp/zh54wn80,ark:/21198/zz002cxxsp,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F4/G6081_A5_NS_HS_1930a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxt6/6j407v76,ark:/21198/zz002cxxt6,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F4/G6081_A5_NS_NP_1934b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxt6/vp43t90v,ark:/21198/zz002cxxt6,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F4/G6081_A5_NS_NP_1934a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxvq/f920bb1g,ark:/21198/zz002cxxvq,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F4/G6081_A5_NS_RDR_1937a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxvq/jf02fg81,ark:/21198/zz002cxxvq,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F4/G6081_A5_NS_RDR_1937b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxxr/6b150s67,ark:/21198/zz002cxxxr,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F4/G6081_E68_1935a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxxxr/jm15wj72,ark:/21198/zz002cxxxr,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F4/G6081_E68_1935b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxz8d/9663s746,ark:/21198/zz002cxz8d,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F5/G6080_4_7M_Homann_b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxz8d/w205sh6b,ark:/21198/zz002cxz8d,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F5/G6080_4_7M_Homann_a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxzgh/1g778h3x,ark:/21198/zz002cxzgh,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F5/G6081_P2 _1895_96a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cxzgh/h912532h,ark:/21198/zz002cxzgh,,,Page,Masters/Maps/Bruman-Maps/image/DR1129F5/G6081_P2 _1895_96b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,
