"Parent ARK","Item ARK","File Name","Object Type","Title","Item Sequence","Bucketeer State","IIIF Access URL"
"ark:/21198/z1001v4d","ark:/21198/z1n60gxr","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0022_0003.tif","Page","Page 3","3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60gxr"
"ark:/21198/z1001v4d","ark:/21198/z1rz17jt","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0022_0002.tif","Page","Page 2","2","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz17jt"
"ark:/21198/z1001v4d","ark:/21198/z1wq2090","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0022_0001.tif","Page","Page 1","1","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2090"
"ark:/21198/z1001v5v","ark:/21198/z10w08jb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0021.tif","Page","Page 21","21","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w08jb"
"ark:/21198/z1001v5v","ark:/21198/z11v79r2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0013.tif","Page","Page 13","13","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v79r2"
"ark:/21198/z1001v5v","ark:/21198/z12n6xz2","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0036.tif","Page","Page 36","36","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6xz2"
"ark:/21198/z1001v5v","ark:/21198/z12v4bv0","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0005.tif","Page","Page 5","5","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4bv0"
"ark:/21198/z1001v5v","ark:/21198/z13n406k","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0028.tif","Page","Page 28","28","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n406k"
"ark:/21198/z1001v5v","ark:/21198/z14n11bz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0020.tif","Page","Page 20","20","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n11bz"
"ark:/21198/z1001v5v","ark:/21198/z15m82fb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0012.tif","Page","Page 12","12","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m82fb"
"ark:/21198/z1001v5v","ark:/21198/z16d7prp","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0035.tif","Page","Page 35","35","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7prp"
"ark:/21198/z1001v5v","ark:/21198/z16h6d5d","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0004.tif","Page","Page 4","4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6d5d"
"ark:/21198/z1001v5v","ark:/21198/z17d4qzz","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0027.tif","Page","Page 27","27","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4qzz"
"ark:/21198/z1001v5v","ark:/21198/z18d1rzj","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0019.tif","Page","Page 19","19","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1rzj"
"ark:/21198/z1001v5v","ark:/21198/z19903sb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0011.tif","Page","Page 11","11","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19903sb"
"ark:/21198/z1001v5v","ark:/21198/z1b58fhv","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0034.tif","Page","Page 34","34","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58fhv"
"ark:/21198/z1001v5v","ark:/21198/z1b874tt","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0003.tif","Page","Page 3","3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b874tt"
"ark:/21198/z1001v5v","ark:/21198/z1c55gkb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0026.tif","Page","Page 26","26","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55gkb"
"ark:/21198/z1001v5v","ark:/21198/z1d23tc9","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0018.tif","Page","Page 18","18","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23tc9"
"ark:/21198/z1001v5v","ark:/21198/z1f20vdb","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0010.tif","Page","Page 10","10","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20vdb"
"ark:/21198/z1001v5v","ark:/21198/z1fx966t","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0033.tif","Page","Page 33","33","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx966t"
"ark:/21198/z1001v5v","ark:/21198/z1g17whq","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0002.tif","Page","Page 2","2","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17whq"
"ark:/21198/z1001v5v","ark:/21198/z1gt7hxg","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0025.tif","Page","Page 25","25","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7hxg"
"ark:/21198/z1001v5v","ark:/21198/z1ht4k1t","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0017.tif","Page","Page 17","17","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4k1t"
"ark:/21198/z1001v5v","ark:/21198/z1jt1m4r","Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0101_0009.tif","Page","Page 9","9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1m4r"
