Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Name.correspondent,Name.creator,Title,Alt ID.local,Relation.isPartOf,AltTitle.creator,AltTitle.descriptive,Date.creation,Alt ID.collection,Description.note,Publisher.placeOfOrigin,Coverage.geographic,Date.normalized,AltTitle.other,Format.medium
Minasian Collection of Armenian Materials,ark:/21198/zz002gkthv,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0329back.tif,57,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 329 back",uclamss_1632_box06f23_0329back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktjc,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0330.tif,58,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 330",uclamss_1632_box06f23_0330,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktkw,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0331.tif,59,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 331",uclamss_1632_box06f23_0331,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktmd,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0331back.tif,60,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 331 back",uclamss_1632_box06f23_0331back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktnx,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0332.tif,61,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 332",uclamss_1632_box06f23_0332,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktpf,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0332back.tif,62,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 332 back",uclamss_1632_box06f23_0332back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktqz,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0333.tif,63,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 333",uclamss_1632_box06f23_0333,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktrg,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0334.tif,64,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 334",uclamss_1632_box06f23_0334,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkts0,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0335.tif,65,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 335",uclamss_1632_box06f23_0335,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktth,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0335back.tif,66,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 335 back",uclamss_1632_box06f23_0335back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktv1,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0336.tif,67,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 336",uclamss_1632_box06f23_0336,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktwj,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0337.tif,68,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 337",uclamss_1632_box06f23_0337,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktx2,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0337back.tif,69,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 337 back",uclamss_1632_box06f23_0337back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gktzk,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0338.tif,70,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 338",uclamss_1632_box06f23_0338,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkv0k,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0338back.tif,71,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 338 back",uclamss_1632_box06f23_0338back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkv13,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0339.tif,72,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 339",uclamss_1632_box06f23_0339,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkv2m,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0339back.tif,73,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 339 back",uclamss_1632_box06f23_0339back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkv34,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0340.tif,74,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 340",uclamss_1632_box06f23_0340,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkv4n,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0340back.tif,75,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 340 back",uclamss_1632_box06f23_0340back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkv55,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0341.tif,76,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 341",uclamss_1632_box06f23_0341,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkv6p,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0341back.tif,77,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 341 back",uclamss_1632_box06f23_0341back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkv76,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0342.tif,78,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 342",uclamss_1632_box06f23_0342,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkv8q,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0342back.tif,79,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 342 back",uclamss_1632_box06f23_0342back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkv97,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0343.tif,80,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 343",uclamss_1632_box06f23_0343,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkvbr,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0343back.tif,81,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 343 back",uclamss_1632_box06f23_0343back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkvc8,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0344.tif,82,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 344",uclamss_1632_box06f23_0344,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkvds,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0344back.tif,83,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 344 back",uclamss_1632_box06f23_0344back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkvf9,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0345.tif,84,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 345",uclamss_1632_box06f23_0345,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkvgt,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0346.tif,85,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 346",uclamss_1632_box06f23_0346,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gkvhb,ark:/21198/zz002gkrjd,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f23_0347.tif,86,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 23, 347",uclamss_1632_box06f23_0347,,,,,,,,,,,
