"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Visibility","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Name.correspondent","Name.creator","Title","Alt ID.local","Relation.isPartOf","AltTitle.creator","AltTitle.descriptive","Date.creation","Alt ID.collection","Description.note","Publisher.placeOfOrigin","Coverage.geographic","Date.normalized","AltTitle.other","Format.medium","Bucketeer State","IIIF Access URL"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh7sw","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0119i.tif","52","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 119i","uclamss_1632_box04f08_0119i","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh7sw"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh7td","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0120.tif","53","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 120","uclamss_1632_box04f08_0120","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh7td"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh7vx","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0120back.tif","54","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 120 back","uclamss_1632_box04f08_0120back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh7vx"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh7wf","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0121.tif","55","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 121","uclamss_1632_box04f08_0121","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh7wf"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh7xz","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0121back.tif","56","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 121 back","uclamss_1632_box04f08_0121back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh7xz"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh7zg","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0122.tif","57","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 122","uclamss_1632_box04f08_0122","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh7zg"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh80g","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0123a.tif","58","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 123a","uclamss_1632_box04f08_0123a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh80g"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh810","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0123b.tif","59","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 123b","uclamss_1632_box04f08_0123b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh810"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh82h","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0123c.tif","60","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 123c","uclamss_1632_box04f08_0123c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh82h"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh831","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0124a.tif","61","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 124a","uclamss_1632_box04f08_0124a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh831"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh84j","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0124b.tif","62","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 124b","uclamss_1632_box04f08_0124b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh84j"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh852","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0124c.tif","63","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 124c","uclamss_1632_box04f08_0124c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh852"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh86k","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0124d.tif","64","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 124d","uclamss_1632_box04f08_0124d","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh86k"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh873","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0124e.tif","65","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 124e","uclamss_1632_box04f08_0124e","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh873"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh88m","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0124f.tif","66","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 124f","uclamss_1632_box04f08_0124f","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh88m"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh894","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0125.tif","67","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 125","uclamss_1632_box04f08_0125","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh894"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8bn","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0126a.tif","68","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 126a","uclamss_1632_box04f08_0126a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8bn"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8c5","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0126b.tif","69","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 126b","uclamss_1632_box04f08_0126b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8c5"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8dp","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0127.tif","70","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 127","uclamss_1632_box04f08_0127","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8dp"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8f6","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0128.tif","71","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 128","uclamss_1632_box04f08_0128","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8f6"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8gq","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0129a.tif","72","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 129a","uclamss_1632_box04f08_0129a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8gq"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8h7","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0129b.tif","73","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 129b","uclamss_1632_box04f08_0129b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8h7"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8jr","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0130.tif","74","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 130","uclamss_1632_box04f08_0130","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8jr"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8k8","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0131a.tif","75","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 131a","uclamss_1632_box04f08_0131a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8k8"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8ms","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0131b.tif","76","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 131b","uclamss_1632_box04f08_0131b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8ms"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8n9","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0131c.tif","77","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 131c","uclamss_1632_box04f08_0131c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8n9"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8pt","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0131d.tif","78","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 131d","uclamss_1632_box04f08_0131d","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8pt"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8qb","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0131e.tif","79","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 131e","uclamss_1632_box04f08_0131e","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8qb"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8rv","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0131f.tif","80","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 131f","uclamss_1632_box04f08_0131f","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8rv"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8sc","ark:/21198/zz002gh60h","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f08_0132.tif","81","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 8, 132","uclamss_1632_box04f08_0132","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8sc"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8vd","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0133.tif","1","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 133","uclamss_1632_box04f09_0133","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8vd"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8wx","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0134a.tif","2","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 134a","uclamss_1632_box04f09_0134a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8wx"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8xf","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0134b.tif","3","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 134b","uclamss_1632_box04f09_0134b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8xf"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh8zz","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0134c.tif","4","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 134c","uclamss_1632_box04f09_0134c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh8zz"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh90z","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0134d.tif","5","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 134d","uclamss_1632_box04f09_0134d","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh90z"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh91g","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0134e.tif","6","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 134e","uclamss_1632_box04f09_0134e","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh91g"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh920","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0134f.tif","7","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 134f","uclamss_1632_box04f09_0134f","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh920"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh93h","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0135a.tif","8","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 135a","uclamss_1632_box04f09_0135a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh93h"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh941","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0135b.tif","9","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 135b","uclamss_1632_box04f09_0135b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh941"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh95j","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0135c.tif","10","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 135c","uclamss_1632_box04f09_0135c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh95j"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh962","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0135d.tif","11","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 135d","uclamss_1632_box04f09_0135d","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh962"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh97k","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0135e.tif","12","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 135e","uclamss_1632_box04f09_0135e","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh97k"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh983","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0136a.tif","13","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 136a","uclamss_1632_box04f09_0136a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh983"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh99m","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0136b.tif","14","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 136b","uclamss_1632_box04f09_0136b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh99m"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9b4","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0136c.tif","15","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 136c","uclamss_1632_box04f09_0136c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9b4"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9cn","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0137.tif","16","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 137","uclamss_1632_box04f09_0137","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9cn"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9d5","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0138.tif","17","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 138","uclamss_1632_box04f09_0138","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9d5"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9fp","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0139.tif","18","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 139","uclamss_1632_box04f09_0139","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9fp"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9g6","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0139back.tif","19","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 139 back","uclamss_1632_box04f09_0139back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9g6"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9hq","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0140.tif","20","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 140","uclamss_1632_box04f09_0140","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9hq"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9j7","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0141.tif","21","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 141","uclamss_1632_box04f09_0141","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9j7"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9kr","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0141back.tif","22","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 141 back","uclamss_1632_box04f09_0141back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9kr"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9m8","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0142.tif","23","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 142","uclamss_1632_box04f09_0142","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9m8"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9ns","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0142back.tif","24","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 142 back","uclamss_1632_box04f09_0142back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9ns"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9p9","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0143.tif","25","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 143","uclamss_1632_box04f09_0143","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9p9"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9qt","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0144a.tif","26","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 144a","uclamss_1632_box04f09_0144a","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9qt"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9rb","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0144b.tif","27","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 144b","uclamss_1632_box04f09_0144b","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9rb"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9sv","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0144c.tif","28","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 144c","uclamss_1632_box04f09_0144c","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9sv"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9tc","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0145.tif","29","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 145","uclamss_1632_box04f09_0145","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9tc"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9vw","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0145back.tif","30","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 145 back","uclamss_1632_box04f09_0145back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9vw"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9wd","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0146.tif","31","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 146","uclamss_1632_box04f09_0146","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9wd"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9xx","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0147.tif","32","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 147","uclamss_1632_box04f09_0147","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9xx"
"Minasian Collection of Armenian Materials","ark:/21198/zz002gh9zf","ark:/21198/zz002gh8tw","10","Completed with minimal metadata","Page","minasiancorr/image/uclamss_1632_box04f09_0147back.tif","33","","","","","text","unknown","","","","","UCLA LSC, Collection 1632, Box 4, Folder 9, 147 back","uclamss_1632_box04f09_0147back","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gh9zf"
