Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Name.correspondent,Name.creator,Title,Alt ID.local,Relation.isPartOf,AltTitle.creator,AltTitle.descriptive,Date.creation,Alt ID.collection,Description.note,Publisher.placeOfOrigin,Coverage.geographic,Date.normalized,AltTitle.other,Format.medium
Minasian Collection of Armenian Materials,ark:/21198/zz002grdgs,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0255.tif,14,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 255",uclamss_1632_box10f15_0255,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdh9,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0255back.tif,15,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 255 back",uclamss_1632_box10f15_0255back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdjt,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0256.tif,16,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 256",uclamss_1632_box10f15_0256,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdkb,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0257.tif,17,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 257",uclamss_1632_box10f15_0257,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdmv,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0258.tif,18,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 258",uclamss_1632_box10f15_0258,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdnc,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0259.tif,19,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 259",uclamss_1632_box10f15_0259,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdpw,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0260.tif,20,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 260",uclamss_1632_box10f15_0260,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdqd,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0261.tif,21,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 261",uclamss_1632_box10f15_0261,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdrx,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0262.tif,22,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 262",uclamss_1632_box10f15_0262,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdsf,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0263.tif,23,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 263",uclamss_1632_box10f15_0263,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdtz,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0263back.tif,24,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 263 back",uclamss_1632_box10f15_0263back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdvg,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0264.tif,25,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 264",uclamss_1632_box10f15_0264,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdw0,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0264back.tif,26,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 264 back",uclamss_1632_box10f15_0264back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdxh,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0265.tif,27,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 265",uclamss_1632_box10f15_0265,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grdz1,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0266.tif,28,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 266",uclamss_1632_box10f15_0266,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grf01,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0267.tif,29,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 267",uclamss_1632_box10f15_0267,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grf1j,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0267back.tif,30,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 267 back",uclamss_1632_box10f15_0267back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grf22,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0268.tif,31,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 268",uclamss_1632_box10f15_0268,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grf3k,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0268back.tif,32,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 268 back",uclamss_1632_box10f15_0268back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grf43,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0269.tif,33,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 269",uclamss_1632_box10f15_0269,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grf5m,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0269back.tif,34,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 269 back",uclamss_1632_box10f15_0269back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grf64,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0270.tif,35,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 270",uclamss_1632_box10f15_0270,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grf7n,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0270back.tif,36,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 270 back",uclamss_1632_box10f15_0270back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grf85,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0271.tif,37,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 271",uclamss_1632_box10f15_0271,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grf9p,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0271back.tif,38,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 271 back",uclamss_1632_box10f15_0271back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfb6,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0272a.tif,39,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 272a",uclamss_1632_box10f15_0272a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfcq,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0272b.tif,40,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 272b",uclamss_1632_box10f15_0272b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfd7,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0272c.tif,41,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 272c",uclamss_1632_box10f15_0272c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grffr,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0272d.tif,42,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 272d",uclamss_1632_box10f15_0272d,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfg8,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0273a.tif,43,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 273a",uclamss_1632_box10f15_0273a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfhs,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0273b.tif,44,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 273b",uclamss_1632_box10f15_0273b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfj9,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0273c.tif,45,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 273c",uclamss_1632_box10f15_0273c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfkt,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0274.tif,46,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 274",uclamss_1632_box10f15_0274,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfmb,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0274back.tif,47,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 274 back",uclamss_1632_box10f15_0274back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfnv,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0275.tif,48,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 275",uclamss_1632_box10f15_0275,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfpc,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0276.tif,49,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 276",uclamss_1632_box10f15_0276,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfqw,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0276back.tif,50,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 276 back",uclamss_1632_box10f15_0276back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfrd,ark:/21198/zz002grd0j,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f15_0277.tif,51,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 15, 277",uclamss_1632_box10f15_0277,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grftf,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0278a.tif,1,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 278a",uclamss_1632_box10f16_0278a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfvz,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0278b.tif,2,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 278b",uclamss_1632_box10f16_0278b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfwg,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0278c.tif,3,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 278c",uclamss_1632_box10f16_0278c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfx0,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0279a.tif,4,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 279a",uclamss_1632_box10f16_0279a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grfzh,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0279b.tif,5,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 279b",uclamss_1632_box10f16_0279b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grg0h,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0279c.tif,6,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 279c",uclamss_1632_box10f16_0279c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grg11,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0279d.tif,7,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 279d",uclamss_1632_box10f16_0279d,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grg2j,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0279e.tif,8,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 279e",uclamss_1632_box10f16_0279e,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grg32,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0280a.tif,9,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 280a",uclamss_1632_box10f16_0280a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grg4k,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0280b.tif,10,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 280b",uclamss_1632_box10f16_0280b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grg53,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0280c.tif,11,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 280c",uclamss_1632_box10f16_0280c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grg6m,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0281a.tif,12,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 281a",uclamss_1632_box10f16_0281a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grg74,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0281b.tif,13,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 281b",uclamss_1632_box10f16_0281b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grg8n,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0281c.tif,14,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 281c",uclamss_1632_box10f16_0281c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grg95,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0282.tif,15,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 282",uclamss_1632_box10f16_0282,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgbp,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0282back.tif,16,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 282 back",uclamss_1632_box10f16_0282back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgc6,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0283.tif,17,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 283",uclamss_1632_box10f16_0283,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgdq,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0284.tif,18,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 284",uclamss_1632_box10f16_0284,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgf7,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0285.tif,19,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 285",uclamss_1632_box10f16_0285,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grggr,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0285back.tif,20,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 285 back",uclamss_1632_box10f16_0285back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgh8,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0286.tif,21,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 286",uclamss_1632_box10f16_0286,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgjs,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0286back.tif,22,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 286 back",uclamss_1632_box10f16_0286back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgk9,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0287.tif,23,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 287",uclamss_1632_box10f16_0287,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgmt,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0287back.tif,24,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 287 back",uclamss_1632_box10f16_0287back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgnb,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0288.tif,25,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 288",uclamss_1632_box10f16_0288,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgpv,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0288back.tif,26,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 288 back",uclamss_1632_box10f16_0288back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgqc,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0289.tif,27,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 289",uclamss_1632_box10f16_0289,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgrw,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0290.tif,28,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 290",uclamss_1632_box10f16_0290,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002grgsd,ark:/21198/zz002grfsx,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box10f16_0290back.tif,29,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 10, Folder 16, 290 back",uclamss_1632_box10f16_0290back,,,,,,,,,,,
