Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Name.correspondent,Name.creator,Title,Alt ID.local,Relation.isPartOf,AltTitle.creator,AltTitle.descriptive,Date.creation,Alt ID.collection,Description.note,Publisher.placeOfOrigin,Coverage.geographic,Date.normalized,AltTitle.other,Format.medium
Minasian Collection of Armenian Materials,ark:/21198/zz002j0389,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_036.tif,36,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_036,uclalsc_1632_b25_f10_01_036,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j039t,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_037.tif,37,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_037,uclalsc_1632_b25_f10_01_037,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03bb,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_038.tif,38,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_038,uclalsc_1632_b25_f10_01_038,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03cv,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_039.tif,39,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_039,uclalsc_1632_b25_f10_01_039,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03dc,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_040.tif,40,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_040,uclalsc_1632_b25_f10_01_040,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03fw,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_041.tif,41,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_041,uclalsc_1632_b25_f10_01_041,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03gd,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_042.tif,42,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_042,uclalsc_1632_b25_f10_01_042,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03hx,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_043.tif,43,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_043,uclalsc_1632_b25_f10_01_043,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03jf,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_044.tif,44,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_044,uclalsc_1632_b25_f10_01_044,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03kz,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_045.tif,45,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_045,uclalsc_1632_b25_f10_01_045,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03mg,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_046.tif,46,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_046,uclalsc_1632_b25_f10_01_046,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03n0,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_047.tif,47,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_047,uclalsc_1632_b25_f10_01_047,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03ph,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_048.tif,48,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_048,uclalsc_1632_b25_f10_01_048,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03q1,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_049.tif,49,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_049,uclalsc_1632_b25_f10_01_049,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03rj,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_050.tif,50,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_050,uclalsc_1632_b25_f10_01_050,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03s2,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_051.tif,51,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_051,uclalsc_1632_b25_f10_01_051,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03tk,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_052.tif,52,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_052,uclalsc_1632_b25_f10_01_052,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03v3,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_053.tif,53,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_053,uclalsc_1632_b25_f10_01_053,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03wm,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_054.tif,54,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_054,uclalsc_1632_b25_f10_01_054,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03x4,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_055.tif,55,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_055,uclalsc_1632_b25_f10_01_055,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j03zn,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_056.tif,56,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_056,uclalsc_1632_b25_f10_01_056,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j040n,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_057.tif,57,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_057,uclalsc_1632_b25_f10_01_057,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j0415,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_058.tif,58,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_058,uclalsc_1632_b25_f10_01_058,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j042p,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_059.tif,59,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_059,uclalsc_1632_b25_f10_01_059,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j0436,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_060.tif,60,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_060,uclalsc_1632_b25_f10_01_060,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j044q,ark:/21198/zz002hzr94,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f10_01_061.tif,61,,,,,text,unknown,,,,,uclalsc_1632_b25_f10_01_061,uclalsc_1632_b25_f10_01_061,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j0457,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_001.tif,1,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_001,uclalsc_1632_b25_f11_01_001,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j046r,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_002.tif,2,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_002,uclalsc_1632_b25_f11_01_002,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j0478,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_003.tif,3,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_003,uclalsc_1632_b25_f11_01_003,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j048s,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_004.tif,4,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_004,uclalsc_1632_b25_f11_01_004,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j0499,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_005.tif,5,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_005,uclalsc_1632_b25_f11_01_005,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04bt,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_006.tif,6,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_006,uclalsc_1632_b25_f11_01_006,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04cb,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_007.tif,7,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_007,uclalsc_1632_b25_f11_01_007,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04dv,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_008.tif,8,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_008,uclalsc_1632_b25_f11_01_008,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04fc,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_009.tif,9,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_009,uclalsc_1632_b25_f11_01_009,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04gw,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_010.tif,10,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_010,uclalsc_1632_b25_f11_01_010,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04hd,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_011.tif,11,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_011,uclalsc_1632_b25_f11_01_011,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04jx,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_012.tif,12,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_012,uclalsc_1632_b25_f11_01_012,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04kf,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_013.tif,13,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_013,uclalsc_1632_b25_f11_01_013,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04mz,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_014.tif,14,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_014,uclalsc_1632_b25_f11_01_014,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04ng,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_015.tif,15,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_015,uclalsc_1632_b25_f11_01_015,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04p0,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_016.tif,16,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_016,uclalsc_1632_b25_f11_01_016,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04qh,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_017.tif,17,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_017,uclalsc_1632_b25_f11_01_017,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04r1,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_018.tif,18,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_018,uclalsc_1632_b25_f11_01_018,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04sj,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_019.tif,19,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_019,uclalsc_1632_b25_f11_01_019,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04t2,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_020.tif,20,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_020,uclalsc_1632_b25_f11_01_020,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04vk,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_021.tif,21,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_021,uclalsc_1632_b25_f11_01_021,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04w3,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_022.tif,22,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_022,uclalsc_1632_b25_f11_01_022,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04xm,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_023.tif,23,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_023,uclalsc_1632_b25_f11_01_023,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j04z4,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_024.tif,24,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_024,uclalsc_1632_b25_f11_01_024,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j0504,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_025.tif,25,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_025,uclalsc_1632_b25_f11_01_025,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j051n,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_026.tif,26,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_026,uclalsc_1632_b25_f11_01_026,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j0525,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_027.tif,27,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_027,uclalsc_1632_b25_f11_01_027,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j053p,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_028.tif,28,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_028,uclalsc_1632_b25_f11_01_028,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j0546,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_029.tif,29,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_029,uclalsc_1632_b25_f11_01_029,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j055q,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_030.tif,30,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_030,uclalsc_1632_b25_f11_01_030,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j0567,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_031.tif,31,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_031,uclalsc_1632_b25_f11_01_031,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j057r,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_032.tif,32,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_032,uclalsc_1632_b25_f11_01_032,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j0588,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_033.tif,33,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_033,uclalsc_1632_b25_f11_01_033,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j059s,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_034.tif,34,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_034,uclalsc_1632_b25_f11_01_034,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05b9,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_035.tif,35,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_035,uclalsc_1632_b25_f11_01_035,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05ct,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_036.tif,36,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_036,uclalsc_1632_b25_f11_01_036,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05db,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_037.tif,37,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_037,uclalsc_1632_b25_f11_01_037,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05fv,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_038.tif,38,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_038,uclalsc_1632_b25_f11_01_038,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05gc,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_039.tif,39,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_039,uclalsc_1632_b25_f11_01_039,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05hw,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_040.tif,40,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_040,uclalsc_1632_b25_f11_01_040,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05jd,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_041.tif,41,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_041,uclalsc_1632_b25_f11_01_041,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05kx,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_042.tif,42,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_042,uclalsc_1632_b25_f11_01_042,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05mf,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_043.tif,43,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_043,uclalsc_1632_b25_f11_01_043,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05nz,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_044.tif,44,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_044,uclalsc_1632_b25_f11_01_044,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05pg,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_045.tif,45,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_045,uclalsc_1632_b25_f11_01_045,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05q0,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_046.tif,46,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_046,uclalsc_1632_b25_f11_01_046,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05rh,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_047.tif,47,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_047,uclalsc_1632_b25_f11_01_047,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05s1,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_048.tif,48,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_048,uclalsc_1632_b25_f11_01_048,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05tj,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_049.tif,49,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_049,uclalsc_1632_b25_f11_01_049,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05v2,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_050.tif,50,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_050,uclalsc_1632_b25_f11_01_050,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05wk,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_051.tif,51,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_051,uclalsc_1632_b25_f11_01_051,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05x3,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_052.tif,52,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_052,uclalsc_1632_b25_f11_01_052,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002j05zm,ark:/21198/zz002hzrbn,5,Imported,Page,minasiancorr/image/uclalsc_1632_b25_f11_01_053.tif,53,,,,,text,unknown,,,,,uclalsc_1632_b25_f11_01_053,uclalsc_1632_b25_f11_01_053,,,,,,,,,,,
