Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Name.author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.inscription,Description.abstract
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz00177bxj,ark:/21198/zz000s2z4b,2,Completed,Work,,1,,,,individuals,,private,,text,copyrighted,unpublished,N,Women Against Violence Against Women ,Los Angeles (Calif.),Los Angeles Feminist Women’s Health Center|~|Women Against Violence Against Women ,Cease and Desist - Snuff Campaign (WAVAW)|~|Boycotts--California--Los Angeles|~|Violence in mass media|~|Violence in mass media--Psychological aspects|~|Rape|~|Sex in mass media|~|Sex role in advertising|~|Sex in advertising|~|Snuff films--California--Los Angeles,,eng,letters (correspondence),,,,,,,Letter to Protest the Showing of the Film,"March, 1976",,Rights.generalNote: Not sure who the original copyright holder is. Letterhead belongs to the Feminist Women's Health Center,1976-03,,
