File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100917_001.tif,Page,Page 1,1,ark:/21198/z1mp75zn,ark:/21198/z1z91mn1
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100917_002.tif,Page,Page 2,2,ark:/21198/z1mp75zn,ark:/21198/z1tj0vvd
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100917_003.tif,Page,Page 3,3,ark:/21198/z1mp75zn,ark:/21198/z1ps044g
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100917_004.tif,Page,Page 4,4,ark:/21198/z1mp75zn,ark:/21198/z1k09chv
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100917_005.tif,Page,Page 5,5,ark:/21198/z1mp75zn,ark:/21198/z1fb7b4z
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100917_006.tif,Page,Page 6,6,ark:/21198/z1mp75zn,ark:/21198/z19k6kg4
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100917_007.tif,Page,Page 7,7,ark:/21198/z1mp75zn,ark:/21198/z15t5tsv
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100917_008.tif,Page,Page 8,8,ark:/21198/z1mp75zn,ark:/21198/z122531s
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100917_009.tif,Page,Page 9,9,ark:/21198/z1mp75zn,ark:/21198/z1x94khn
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100917_010.tif,Page,Page 10,10,ark:/21198/z1mp75zn,ark:/21198/z1sj3tsx
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100924_001.tif,Page,Page 1,1,ark:/21198/z1gx6f6w,ark:/21198/z1ns335b
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100924_002.tif,Page,Page 2,2,ark:/21198/z1gx6f6w,ark:/21198/z1j411qf
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100924_003.tif,Page,Page 3,3,ark:/21198/z1gx6f6w,ark:/21198/z1dc093g
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100924_004.tif,Page,Page 4,4,ark:/21198/z1gx6f6w,ark:/21198/z18k9jbr
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100924_005.tif,Page,Page 5,5,ark:/21198/z1gx6f6w,ark:/21198/z14t8sm1
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100924_006.tif,Page,Page 6,6,ark:/21198/z1gx6f6w,ark:/21198/z11281t3
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100924_007.tif,Page,Page 7,7,ark:/21198/z1gx6f6w,ark:/21198/z1w97jc8
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100924_008.tif,Page,Page 8,8,ark:/21198/z1gx6f6w,ark:/21198/z1rj6sqf
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19100924_009.tif,Page,Page 9,9,ark:/21198/z1gx6f6w,ark:/21198/z1mw4rbj
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101001_001.tif,Page,Page 1,1,ark:/21198/z1c55pjc,ark:/21198/z1h440qv
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101001_002.tif,Page,Page 2,2,ark:/21198/z1c55pjc,ark:/21198/z1cc37zp
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101001_003.tif,Page,Page 3,3,ark:/21198/z1c55pjc,ark:/21198/z17m2h5g
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101001_004.tif,Page,Page 4,4,ark:/21198/z1c55pjc,ark:/21198/z13v1rcv
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101001_005.tif,Page,Page 5,5,ark:/21198/z1c55pjc,ark:/21198/z10310p8
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101001_006.tif,Page,Page 6,6,ark:/21198/z1c55pjc,ark:/21198/z1vb0h9b
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101001_007.tif,Page,Page 7,7,ark:/21198/z1c55pjc,ark:/21198/z1qn8g0s
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101001_008.tif,Page,Page 8,8,ark:/21198/z1c55pjc,ark:/21198/z1kw7q9h
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101001_009.tif,Page,Page 9,9,ark:/21198/z1c55pjc,ark:/21198/z1g46zk3
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101001_010.tif,Page,Page 10,10,ark:/21198/z1c55pjc,ark:/21198/z1bc66rd
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101008_001.tif,Page,Page 1,1,ark:/21198/z17h3n7c,ark:/21198/z16m5g0n
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101008_002.tif,Page,Page 2,2,ark:/21198/z17h3n7c,ark:/21198/z12v4q9c
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101008_003.tif,Page,Page 3,3,ark:/21198/z17h3n7c,ark:/21198/z1z346xq
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101008_004.tif,Page,Page 4,4,ark:/21198/z17h3n7c,ark:/21198/z1tf25jt
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101008_005.tif,Page,Page 5,5,ark:/21198/z17h3n7c,ark:/21198/z1pp1dxf
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101008_006.tif,Page,Page 6,6,ark:/21198/z17h3n7c,ark:/21198/z1jx0p5p
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101008_007.tif,Page,Page 7,7,ark:/21198/z17h3n7c,ark:/21198/z1f49xct
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1910/ihc_bohemia_19101008_008.tif,Page,Page 8,8,ark:/21198/z17h3n7c,ark:/21198/z19c95kk
