File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220326_012.tif,Page,Page 12,12,ark:/21198/z13n4662,ark:/21198/z1kq0bh8
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220326_013.tif,Page,Page 13,13,ark:/21198/z13n4662,ark:/21198/z1fx9kvw
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220326_014.tif,Page,Page 14,14,ark:/21198/z13n4662,ark:/21198/z1b58v5b
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220326_015.tif,Page,Page 15,15,ark:/21198/z13n4662,ark:/21198/z16h6stg
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_001.tif,Page,Page 1,1,ark:/21198/z1zw3png,ark:/21198/z12r6240
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_002.tif,Page,Page 2,2,ark:/21198/z1zw3png,ark:/21198/z1z05jkq
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_003.tif,Page,Page 3,3,ark:/21198/z1zw3png,ark:/21198/z1t74stj
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_004.tif,Page,Page 4,4,ark:/21198/z1zw3png,ark:/21198/z1pg4225
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_005.tif,Page,Page 5,5,ark:/21198/z1zw3png,ark:/21198/z1jq39cw
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_006.tif,Page,Page 6,6,ark:/21198/z1zw3png,ark:/21198/z1dz2jrh
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_007.tif,Page,Page 7,7,ark:/21198/z1zw3png,ark:/21198/z1990hdc
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_008.tif,Page,Page 8,8,ark:/21198/z1zw3png,ark:/21198/z15h9rp3
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_009.tif,Page,Page 9,9,ark:/21198/z1zw3png,ark:/21198/z11r90zr
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_010.tif,Page,Page 10,10,ark:/21198/z1zw3png,ark:/21198/z1x08hdw
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_011.tif,Page,Page 11,11,ark:/21198/z1zw3png,ark:/21198/z1s77rnq
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_012.tif,Page,Page 12,12,ark:/21198/z1zw3png,ark:/21198/z1ng710p
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_013.tif,Page,Page 13,13,ark:/21198/z1zw3png,ark:/21198/z1hq68bv
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220402_014.tif,Page,Page 14,14,ark:/21198/z1zw3png,ark:/21198/z1d24715
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_001.tif,Page,Page 1,1,ark:/21198/z1v42xx2,ark:/21198/z1893gbw
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_002.tif,Page,Page 2,2,ark:/21198/z1v42xx2,ark:/21198/z14j2qj8
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_003.tif,Page,Page 3,3,ark:/21198/z1v42xx2,ark:/21198/z10s1zs3
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_004.tif,Page,Page 4,4,ark:/21198/z1v42xx2,ark:/21198/z1w11g82
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_005.tif,Page,Page 5,5,ark:/21198/z1v42xx2,ark:/21198/z1r80qm7
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_006.tif,Page,Page 6,6,ark:/21198/z1v42xx2,ark:/21198/z1mg9zxd
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_007.tif,Page,Page 7,7,ark:/21198/z1v42xx2,ark:/21198/z1gt7xkz
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_008.tif,Page,Page 8,8,ark:/21198/z1v42xx2,ark:/21198/z1c275wc
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_009.tif,Page,Page 9,9,ark:/21198/z1v42xx2,ark:/21198/z1796f35
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_010.tif,Page,Page 10,10,ark:/21198/z1v42xx2,ark:/21198/z13j5pb0
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_011.tif,Page,Page 11,11,ark:/21198/z1v42xx2,ark:/21198/z1zs55vp
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_012.tif,Page,Page 12,12,ark:/21198/z1v42xx2,ark:/21198/z1v14f6k
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_013.tif,Page,Page 13,13,ark:/21198/z1v42xx2,ark:/21198/z1q83pjr
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_014.tif,Page,Page 14,14,ark:/21198/z1v42xx2,ark:/21198/z1km1n69
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220409_015.tif,Page,Page 15,15,ark:/21198/z1v42xx2,ark:/21198/z1fv0wf4
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_001.tif,Page,Page 1,1,ark:/21198/z1qg0wnh,ark:/21198/z1b304pn
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_002.tif,Page,Page 2,2,ark:/21198/z1qg0wnh,ark:/21198/z1699cwg
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_003.tif,Page,Page 3,3,ark:/21198/z1qg0wnh,ark:/21198/z12j8n55
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_004.tif,Page,Page 4,4,ark:/21198/z1qg0wnh,ark:/21198/z1xs84s6
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_005.tif,Page,Page 5,5,ark:/21198/z1qg0wnh,ark:/21198/z1t17d3n
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_006.tif,Page,Page 6,6,ark:/21198/z1qg0wnh,ark:/21198/z1pc5bs7
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_007.tif,Page,Page 7,7,ark:/21198/z1qg0wnh,ark:/21198/z1jm4m3c
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_008.tif,Page,Page 8,8,ark:/21198/z1qg0wnh,ark:/21198/z1dv3v9r
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_009.tif,Page,Page 9,9,ark:/21198/z1qg0wnh,ark:/21198/z19333j8
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_010.tif,Page,Page 10,10,ark:/21198/z1qg0wnh,ark:/21198/z15b2btj
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_011.tif,Page,Page 11,11,ark:/21198/z1qg0wnh,ark:/21198/z11k1m6k
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_012.tif,Page,Page 12,12,ark:/21198/z1qg0wnh,ark:/21198/z1ww9t25
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_013.tif,Page,Page 13,13,ark:/21198/z1qg0wnh,ark:/21198/z1s492d1
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_014.tif,Page,Page 14,14,ark:/21198/z1qg0wnh,ark:/21198/z1nc89p9
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220416_015.tif,Page,Page 15,15,ark:/21198/z1qg0wnh,ark:/21198/z1hm7jv7
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220423_001.tif,Page,Page 1,1,ark:/21198/z1kq04x5,ark:/21198/z1cv6t3g
masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1922/ihc_bohemia_19220423_002.tif,Page,Page 2,2,ark:/21198/z1kq04x5,ark:/21198/z18362dw
