File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_023.tif,Page,Page 23,23,ark:/21198/z1k95bbs,ark:/21198/z1gb4f11
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_024.tif,Page,Page 24,24,ark:/21198/z1k95bbs,ark:/21198/z1bk3pbr
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_025.tif,Page,Page 25,25,ark:/21198/z1k95bbs,ark:/21198/z16t2xpx
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_026.tif,Page,Page 26,26,ark:/21198/z1k95bbs,ark:/21198/z13225xf
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_027.tif,Page,Page 27,27,ark:/21198/z1k95bbs,ark:/21198/z1z91pdq
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_028.tif,Page,Page 28,28,ark:/21198/z1k95bbs,ark:/21198/z1tj0xnj
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_029.tif,Page,Page 29,29,ark:/21198/z1k95bbs,ark:/21198/z1pv8wb0
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_030.tif,Page,Page 30,30,ark:/21198/z1k95bbs,ark:/21198/z1k384kh
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_031.tif,Page,Page 31,31,ark:/21198/z1k95bbs,ark:/21198/z1fb7cxp
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_032.tif,Page,Page 32,32,ark:/21198/z1k95bbs,ark:/21198/z19k6n7t
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1928/ihc_bohemia_19280129_033.tif,Page,Page 33,33,ark:/21198/z1k95bbs,ark:/21198/z15t5wh3
