File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_037.tif,Page,Page 37,37,ark:/21198/z18h0pkf,ark:/21198/z135143x
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_038.tif,Page,Page 38,38,ark:/21198/z18h0pkf,ark:/21198/z1zd0mnp
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_039.tif,Page,Page 39,39,ark:/21198/z18h0pkf,ark:/21198/z1tm9vxd
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_040.tif,Page,Page 40,40,ark:/21198/z18h0pkf,ark:/21198/z1pz7tkz
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_041.tif,Page,Page 41,41,ark:/21198/z18h0pkf,ark:/21198/z1k672wc
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_042.tif,Page,Page 42,42,ark:/21198/z18h0pkf,ark:/21198/z1ff6b4m
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_043.tif,Page,Page 43,43,ark:/21198/z18h0pkf,ark:/21198/z19p5kcf
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_044.tif,Page,Page 44,44,ark:/21198/z18h0pkf,ark:/21198/z15x4tnq
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_045.tif,Page,Page 45,45,ark:/21198/z18h0pkf,ark:/21198/z12542z4
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_046.tif,Page,Page 46,46,ark:/21198/z18h0pkf,ark:/21198/z1xd3kfd
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_047.tif,Page,Page 47,47,ark:/21198/z18h0pkf,ark:/21198/z1sr1j5v
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_048.tif,Page,Page 48,48,ark:/21198/z18h0pkf,ark:/21198/z1p00sff
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_049.tif,Page,Page 49,49,ark:/21198/z18h0pkf,ark:/21198/z1j701n6
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1941/ihc_bohemia_19410803_050.tif,Page,Page 50,50,ark:/21198/z18h0pkf,ark:/21198/z1df98wg
