Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1np3xhq,ark:/21198/z11n9x7g,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0135_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9x7g
ark:/21198/z1np3xhq,ark:/21198/z15f0p06,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0135_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0p06
ark:/21198/z1np3xhq,ark:/21198/z1961drz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0135_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961drz
ark:/21198/z1np3xhq,ark:/21198/z1dz25ht,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0135_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz25ht
