Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1cr7mg8,ark:/21198/z10p2w9b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0028.tif,Page,Page 28,28,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2w9b
ark:/21198/z1cr7mg8,ark:/21198/z11n9xbt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0020.tif,Page,Page 20,20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9xbt
ark:/21198/z1cr7mg8,ark:/21198/z12j883q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j883q
ark:/21198/z1cr7mg8,ark:/21198/z13f6kz5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0035.tif,Page,Page 35,35,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6kz5
ark:/21198/z1cr7mg8,ark:/21198/z13j5956,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5956
ark:/21198/z1cr7mg8,ark:/21198/z14f3mzr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0027.tif,Page,Page 27,27,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3mzr
ark:/21198/z1cr7mg8,ark:/21198/z15b1zrq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1zrq
ark:/21198/z1cr7mg8,ark:/21198/z16990sk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16990sk
ark:/21198/z1cr7mg8,ark:/21198/z1767bkj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0034.tif,Page,Page 34,34,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767bkj
ark:/21198/z1cr7mg8,ark:/21198/z17961xz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17961xz
ark:/21198/z1cr7mg8,ark:/21198/z1835p9m,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0026.tif,Page,Page 26,26,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835p9m
ark:/21198/z1cr7mg8,ark:/21198/z1932qdj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0018.tif,Page,Page 18,18,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932qdj
ark:/21198/z1cr7mg8,ark:/21198/z1b29rjc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29rjc
ark:/21198/z1cr7mg8,ark:/21198/z1bz838h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0033.tif,Page,Page 33,33,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz838h
ark:/21198/z1cr7mg8,ark:/21198/z1c26srn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26srn
ark:/21198/z1cr7mg8,ark:/21198/z1cv6dzq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0025.tif,Page,Page 25,25,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6dzq
ark:/21198/z1cr7mg8,ark:/21198/z1dv3g4z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3g4z
ark:/21198/z1cr7mg8,ark:/21198/z1fv0h9s,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0h9s
ark:/21198/z1cr7mg8,ark:/21198/z1gn04jm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0032.tif,Page,Page 32,32,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn04jm
ark:/21198/z1cr7mg8,ark:/21198/z1gt7jg2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7jg2
ark:/21198/z1cr7mg8,ark:/21198/z1hm75pf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0024.tif,Page,Page 24,24,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm75pf
ark:/21198/z1cr7mg8,ark:/21198/z1jm46zm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm46zm
ark:/21198/z1cr7mg8,ark:/21198/z1km183d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km183d
ark:/21198/z1cr7mg8,ark:/21198/z1md0w8z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0031.tif,Page,Page 31,31,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0w8z
ark:/21198/z1cr7mg8,ark:/21198/z1nc7xh4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0023.tif,Page,Page 23,23,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7xh4
ark:/21198/z1cr7mg8,ark:/21198/z1pc4zpz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4zpz
ark:/21198/z1cr7mg8,ark:/21198/z1qc20rt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc20rt
ark:/21198/z1cr7mg8,ark:/21198/z1r51n2k,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0030.tif,Page,Page 30,30,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51n2k
ark:/21198/z1cr7mg8,ark:/21198/z1s48p89,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0022.tif,Page,Page 22,22,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48p89
ark:/21198/z1cr7mg8,ark:/21198/z1t45qc7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45qc7
ark:/21198/z1cr7mg8,ark:/21198/z1v42rd8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42rd8
ark:/21198/z1cr7mg8,ark:/21198/z1vx2cvg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0029.tif,Page,Page 29,29,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2cvg
ark:/21198/z1cr7mg8,ark:/21198/z1ww9dzv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0021.tif,Page,Page 21,21,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9dzv
ark:/21198/z1cr7mg8,ark:/21198/z1xw6g1r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6g1r
ark:/21198/z1cr7mg8,ark:/21198/z1zp63ft,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0036.tif,Page,Page 36,36,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp63ft
ark:/21198/z1cr7mg8,ark:/21198/z1zs4srd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0029_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4srd
