Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1tf1qd8,ark:/21198/z1030nv0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030nv0
ark:/21198/z1tf1qd8,ark:/21198/z12v4cgg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4cgg
ark:/21198/z1tf1qd8,ark:/21198/z13v1djz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1djz
ark:/21198/z1tf1qd8,ark:/21198/z15m8338,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0020.tif,Page,Page 20,20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8338
ark:/21198/z1tf1qd8,ark:/21198/z16m545r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m545r
ark:/21198/z1tf1qd8,ark:/21198/z17m2594,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m2594
ark:/21198/z1tf1qd8,ark:/21198/z19c8tsr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8tsr
ark:/21198/z1tf1qd8,ark:/21198/z1bc5vx4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5vx4
ark:/21198/z1tf1qd8,ark:/21198/z1cc2x3c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc2x3c
ark:/21198/z1tf1qd8,ark:/21198/z1f49kjx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0018.tif,Page,Page 18,18,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49kjx
ark:/21198/z1tf1qd8,ark:/21198/z1g46mqr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46mqr
ark:/21198/z1tf1qd8,ark:/21198/z1h14zdc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14zdc
ark:/21198/z1tf1qd8,ark:/21198/z1jx0b9b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0b9b
ark:/21198/z1tf1qd8,ark:/21198/z1ks8nzj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8nzj
ark:/21198/z1tf1qd8,ark:/21198/z1ms5q6p,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5q6p
ark:/21198/z1tf1qd8,ark:/21198/z1pp132h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp132h
ark:/21198/z1tf1qd8,ark:/21198/z1qj9dp8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9dp8
ark:/21198/z1tf1qd8,ark:/21198/z1tb34b2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb34b2
ark:/21198/z1tf1qd8,ark:/21198/z1vb05f0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb05f0
ark:/21198/z1tf1qd8,ark:/21198/z1z33w2d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0033_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33w2d
