Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1ww99rx,ark:/21198/z10882t8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10882t8
ark:/21198/z1ww99rx,ark:/21198/z1127q24,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0025.tif,Page,Page 25,25,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127q24
ark:/21198/z1ww99rx,ark:/21198/z1224r7z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224r7z
ark:/21198/z1ww99rx,ark:/21198/z1321sds,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321sds
ark:/21198/z1ww99rx,ark:/21198/z1418tk2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418tk2
ark:/21198/z1ww99rx,ark:/21198/z14t8fv1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0024.tif,Page,Page 24,24,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8fv1
ark:/21198/z1ww99rx,ark:/21198/z15t5h18,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5h18
ark:/21198/z1ww99rx,ark:/21198/z16t2j5n,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2j5n
ark:/21198/z1ww99rx,ark:/21198/z18k96kr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0023.tif,Page,Page 23,23,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k96kr
ark:/21198/z1ww99rx,ark:/21198/z19k67rk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k67rk
ark:/21198/z1ww99rx,ark:/21198/z1bk38sm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk38sm
ark:/21198/z1ww99rx,ark:/21198/z1db9zc0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0022.tif,Page,Page 22,22,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9zc0
ark:/21198/z1ww99rx,ark:/21198/z1fb70dd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb70dd
ark:/21198/z1ww99rx,ark:/21198/z1g75b6c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g75b6c
ark:/21198/z1ww99rx,ark:/21198/z1j40q0x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0021.tif,Page,Page 21,21,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40q0x
ark:/21198/z1ww99rx,ark:/21198/z1k091rv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k091rv
ark:/21198/z1ww99rx,ark:/21198/z1m062vs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m062vs
ark:/21198/z1ww99rx,ark:/21198/z1mw4dkj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0028.tif,Page,Page 28,28,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4dkj
ark:/21198/z1ww99rx,ark:/21198/z1ns2rdz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0020.tif,Page,Page 20,20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2rdz
ark:/21198/z1ww99rx,ark:/21198/z1pr9scj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9scj
ark:/21198/z1ww99rx,ark:/21198/z1qr6tjc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6tjc
ark:/21198/z1ww99rx,ark:/21198/z1rj6g09,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0027.tif,Page,Page 27,27,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj6g09
ark:/21198/z1ww99rx,ark:/21198/z1sj3h1b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3h1b
ark:/21198/z1ww99rx,ark:/21198/z1tj0j3t,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0j3t
ark:/21198/z1ww99rx,ark:/21198/z1vh7kb0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7kb0
ark:/21198/z1ww99rx,ark:/21198/z1w976nq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0026.tif,Page,Page 26,26,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w976nq
ark:/21198/z1ww99rx,ark:/21198/z1x947q6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0018.tif,Page,Page 18,18,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x947q6
ark:/21198/z1ww99rx,ark:/21198/z1z918w1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0102_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z918w1
