Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z12z2zjp,ark:/21198/z1127pj0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127pj0
ark:/21198/z12z2zjp,ark:/21198/z1224qqt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224qqt
ark:/21198/z12z2zjp,ark:/21198/z1321rtr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321rtr
ark:/21198/z12z2zjp,ark:/21198/z13v1d34,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0026.tif,Page,Page 26,26,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v1d34
ark:/21198/z12z2zjp,ark:/21198/z14t8fb9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0018.tif,Page,Page 18,18,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8fb9
ark:/21198/z12z2zjp,ark:/21198/z15t5ggp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5ggp
ark:/21198/z12z2zjp,ark:/21198/z16q3t6r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3t6r
ark:/21198/z12z2zjp,ark:/21198/z17m24vw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0025.tif,Page,Page 25,25,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m24vw
ark:/21198/z12z2zjp,ark:/21198/z18k961k,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k961k
ark:/21198/z12z2zjp,ark:/21198/z19k675z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k675z
ark:/21198/z12z2zjp,ark:/21198/z1bg4jzh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4jzh
ark:/21198/z12z2zjp,ark:/21198/z1cc2wpk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0024.tif,Page,Page 24,24,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc2wpk
ark:/21198/z12z2zjp,ark:/21198/z1db9xsz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9xsz
ark:/21198/z12z2zjp,ark:/21198/z1f788hd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f788hd
ark:/21198/z12z2zjp,ark:/21198/z1h43nd9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0023.tif,Page,Page 23,23,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43nd9
ark:/21198/z12z2zjp,ark:/21198/z1j12056,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12056
ark:/21198/z12z2zjp,ark:/21198/z1k0916p,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0139_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k0916p
