Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z10w05wk,ark:/21198/z10w08sg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w08sg
ark:/21198/z10w05wk,ark:/21198/z13n40fq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n40fq
ark:/21198/z10w05wk,ark:/21198/z14n11k3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n11k3
ark:/21198/z10w05wk,ark:/21198/z17d4r6h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4r6h
ark:/21198/z10w05wk,ark:/21198/z1c55gtg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55gtg
ark:/21198/z10w05wk,ark:/21198/z1gt7j6g,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7j6g
ark:/21198/z10w05wk,ark:/21198/z1kp9z3d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9z3d
ark:/21198/z10w05wk,ark:/21198/z1mk88vw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk88vw
ark:/21198/z10w05wk,ark:/21198/z1qc20g7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc20g7
ark:/21198/z10w05wk,ark:/21198/z1rb91hq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb91hq
ark:/21198/z10w05wk,ark:/21198/z1v42r4p,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42r4p
ark:/21198/z10w05wk,ark:/21198/z1w39s8h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39s8h
ark:/21198/z10w05wk,ark:/21198/z1zw3gw4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0047_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3gw4
