Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1jh5d6k,ark:/21198/z10z90cw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0012_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z90cw
ark:/21198/z1jh5d6k,ark:/21198/z14q9r1b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0012_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9r1b
ark:/21198/z1jh5d6k,ark:/21198/z18h0gr6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0012_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0gr6
ark:/21198/z1jh5d6k,ark:/21198/z1d52hzv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0012_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52hzv
