Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1r8077h,ark:/21198/z1001xjm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0025.tif,Page,Page 25,25,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001xjm
ark:/21198/z1r8077h,ark:/21198/z10w0879,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0879
ark:/21198/z1r8077h,ark:/21198/z11v79c4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v79c4
ark:/21198/z1r8077h,ark:/21198/z12v4bhh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4bhh
ark:/21198/z1r8077h,ark:/21198/z13n3zwr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0024.tif,Page,Page 24,24,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3zwr
ark:/21198/z1r8077h,ark:/21198/z14n110g,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n110g
ark:/21198/z1r8077h,ark:/21198/z15m823v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m823v
ark:/21198/z1r8077h,ark:/21198/z16d7pfn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0031.tif,Page,Page 31,31,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7pfn
ark:/21198/z1r8077h,ark:/21198/z17d4qmg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0023.tif,Page,Page 23,23,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4qmg
ark:/21198/z1r8077h,ark:/21198/z18d1rnh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1rnh
ark:/21198/z1r8077h,ark:/21198/z19c8ssb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8ssb
ark:/21198/z1r8077h,ark:/21198/z1b58f5c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0030.tif,Page,Page 30,30,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58f5c
ark:/21198/z1r8077h,ark:/21198/z1c55g89,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0022.tif,Page,Page 22,22,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55g89
ark:/21198/z1r8077h,ark:/21198/z1d52hbs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52hbs
ark:/21198/z1r8077h,ark:/21198/z1f49jjh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49jjh
ark:/21198/z1r8077h,ark:/21198/z1fx95wc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0029.tif,Page,Page 29,29,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx95wc
ark:/21198/z1r8077h,ark:/21198/z1gx66zv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0021.tif,Page,Page 21,21,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx66zv
ark:/21198/z1r8077h,ark:/21198/z1hx383n,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx383n
ark:/21198/z1r8077h,ark:/21198/z1jx099x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx099x
ark:/21198/z1r8077h,ark:/21198/z1kp9xjt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0028.tif,Page,Page 28,28,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9xjt
ark:/21198/z1r8077h,ark:/21198/z1mp6zp6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0020.tif,Page,Page 20,20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6zp6
ark:/21198/z1r8077h,ark:/21198/z1np40vd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np40vd
ark:/21198/z1r8077h,ark:/21198/z1pk2bkg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2bkg
ark:/21198/z1r8077h,ark:/21198/z1qg0p9j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0027.tif,Page,Page 27,27,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0p9j
ark:/21198/z1r8077h,ark:/21198/z1rf7qgt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7qgt
ark:/21198/z1r8077h,ark:/21198/z1sb625t,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0030_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb625t
