Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1p001qx,ark:/21198/z10g5fzj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5fzj
ark:/21198/z1p001qx,ark:/21198/z11c3spm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3spm
ark:/21198/z1p001qx,ark:/21198/z14766qq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14766qq
ark:/21198/z1p001qx,ark:/21198/z1544jdb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544jdb
ark:/21198/z1p001qx,ark:/21198/z17w880c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w880c
ark:/21198/z1p001qx,ark:/21198/z18w5956,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5956
ark:/21198/z1p001qx,ark:/21198/z1cn90r4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn90r4
ark:/21198/z1p001qx,ark:/21198/z1hd9rjc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9rjc
ark:/21198/z1p001qx,ark:/21198/z1n60h76,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60h76
ark:/21198/z1p001qx,ark:/21198/z1rz17w9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz17w9
ark:/21198/z1p001qx,ark:/21198/z1vq4zhq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4zhq
ark:/21198/z1p001qx,ark:/21198/z1wq20m1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0088_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq20m1
