Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1515r6g,ark:/21198/z1m34r78,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0112_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34r78
