Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1j11w9c,ark:/21198/z10k45r6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0023.tif,Page,Page 23,23,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k45r6
ark:/21198/z1j11w9c,ark:/21198/z11k16x1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k16x1
ark:/21198/z1j11w9c,ark:/21198/z12f9jm3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0038.tif,Page,Page 38,38,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9jm3
ark:/21198/z1j11w9c,ark:/21198/z12j87zh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j87zh
ark:/21198/z1j11w9c,ark:/21198/z13b7wb5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0030.tif,Page,Page 30,30,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7wb5
ark:/21198/z1j11w9c,ark:/21198/z14b4xf3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0022.tif,Page,Page 22,22,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4xf3
ark:/21198/z1j11w9c,ark:/21198/z15b1zkg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1zkg
ark:/21198/z1j11w9c,ark:/21198/z1641kxn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0037.tif,Page,Page 37,37,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641kxn
ark:/21198/z1j11w9c,ark:/21198/z16990p7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16990p7
ark:/21198/z1j11w9c,ark:/21198/z1738n2w,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0029.tif,Page,Page 29,29,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738n2w
ark:/21198/z1j11w9c,ark:/21198/z1835p4c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0021.tif,Page,Page 21,21,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835p4c
ark:/21198/z1j11w9c,ark:/21198/z1932q8r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932q8r
ark:/21198/z1j11w9c,ark:/21198/z19w2bph,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0105_0036.tif,Page,Page 36,36,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2bph
