Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z10p2s1h,ark:/21198/z10g5fpz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5fpz
ark:/21198/z10p2s1h,ark:/21198/z128245x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz128245x
ark:/21198/z10p2s1h,ark:/21198/z137957v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz137957v
ark:/21198/z10p2s1h,ark:/21198/z1447h1t,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447h1t
ark:/21198/z10p2s1h,ark:/21198/z1612vvd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0018.tif,Page,Page 18,18,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612vvd
ark:/21198/z10p2s1h,ark:/21198/z16x16nf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x16nf
ark:/21198/z10p2s1h,ark:/21198/z17w87qc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w87qc
ark:/21198/z10p2s1h,ark:/21198/z19p4x6z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4x6z
ark:/21198/z10p2s1h,ark:/21198/z1bp1zcs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp1zcs
ark:/21198/z10p2s1h,ark:/21198/z1cn90h0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn90h0
ark:/21198/z10p2s1h,ark:/21198/z1ff5nwt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5nwt
ark:/21198/z10p2s1h,ark:/21198/z1gf2q3h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2q3h
ark:/21198/z10p2s1h,ark:/21198/z1k66dn0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66dn0
ark:/21198/z10p2s1h,ark:/21198/z1m63fwq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63fwq
ark:/21198/z10p2s1h,ark:/21198/z1pz75dv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz75dv
ark:/21198/z10p2s1h,ark:/21198/z1qz46j7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz46j7
ark:/21198/z10p2s1h,ark:/21198/z1tq7x46,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7x46
ark:/21198/z10p2s1h,ark:/21198/z1vq4z74,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4z74
ark:/21198/z10p2s1h,ark:/21198/z1xh1mr4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0020.tif,Page,Page 20,20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1mr4
ark:/21198/z10p2s1h,ark:/21198/z1zg8nsm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0076_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8nsm
