Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1qc1wh2,ark:/21198/z1282431,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282431
ark:/21198/z1qc1wh2,ark:/21198/z15x45gm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x45gm
ark:/21198/z1qc1wh2,ark:/21198/z19p4x42,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4x42
ark:/21198/z1qc1wh2,ark:/21198/z1df8mq0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df8mq0
ark:/21198/z1qc1wh2,ark:/21198/z1ff5ntx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5ntx
ark:/21198/z1qc1wh2,ark:/21198/z1j69cd8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j69cd8
ark:/21198/z1qc1wh2,ark:/21198/z1k66dmj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66dmj
ark:/21198/z1qc1wh2,ark:/21198/z1p0046f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p0046f
ark:/21198/z1qc1wh2,ark:/21198/z1pz75cd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz75cd
ark:/21198/z1qc1wh2,ark:/21198/z1sr0w0c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0w0c
ark:/21198/z1qc1wh2,ark:/21198/z1xh1mqp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0055_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1mqp
