Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z10c6ntk,ark:/21198/z1pk2c6z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0055_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2c6z
ark:/21198/z10c6ntk,ark:/21198/z1tb3411,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0055_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3411
ark:/21198/z10c6ntk,ark:/21198/z1z33vsd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0055_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33vsd
