Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1hd9ntq,ark:/21198/z1001zfp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001zfp
ark:/21198/z1hd9ntq,ark:/21198/z10s1km9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0025.tif,Page,Page 25,25,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1km9
ark:/21198/z1hd9ntq,ark:/21198/z11r8msk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8msk
ark:/21198/z1hd9ntq,ark:/21198/z12r5p08,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5p08
ark:/21198/z1hd9ntq,ark:/21198/z13r2q53,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2q53
ark:/21198/z1hd9ntq,ark:/21198/z14j2bcg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0024.tif,Page,Page 24,24,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2bcg
ark:/21198/z1hd9ntq,ark:/21198/z15h9cjr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9cjr
ark:/21198/z1hd9ntq,ark:/21198/z16h6dqk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6dqk
ark:/21198/z1hd9ntq,ark:/21198/z189336j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0023.tif,Page,Page 23,23,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz189336j
ark:/21198/z1hd9ntq,ark:/21198/z199049g,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz199049g
ark:/21198/z1hd9ntq,ark:/21198/z1b875cd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b875cd
ark:/21198/z1hd9ntq,ark:/21198/z1d23txg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0022.tif,Page,Page 22,22,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23txg
ark:/21198/z1hd9ntq,ark:/21198/z1f20vzh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20vzh
ark:/21198/z1hd9ntq,ark:/21198/z1g17x1v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17x1v
ark:/21198/z1hd9ntq,ark:/21198/z1ht4kmf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0021.tif,Page,Page 21,21,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4kmf
ark:/21198/z1hd9ntq,ark:/21198/z1jt1mng,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1mng
ark:/21198/z1hd9ntq,ark:/21198/z1kp9zdf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9zdf
ark:/21198/z1hd9ntq,ark:/21198/z1mk895b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0028.tif,Page,Page 28,28,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk895b
ark:/21198/z1hd9ntq,ark:/21198/z1nk5b88,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0020.tif,Page,Page 20,20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5b88
ark:/21198/z1hd9ntq,ark:/21198/z1pg3nzg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3nzg
ark:/21198/z1hd9ntq,ark:/21198/z1qg0q4q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0q4q
ark:/21198/z1hd9ntq,ark:/21198/z1rb91tr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0027.tif,Page,Page 27,27,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb91tr
ark:/21198/z1hd9ntq,ark:/21198/z1s77cjt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77cjt
ark:/21198/z1hd9ntq,ark:/21198/z1t74dnr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0028_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74dnr
