Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1c8438d,ark:/21198/z10p2vj2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0019_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2vj2
ark:/21198/z1c8438d,ark:/21198/z13f6k5v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0019_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6k5v
ark:/21198/z1c8438d,ark:/21198/z14f3m6w,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0019_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3m6w
ark:/21198/z1c8438d,ark:/21198/z17679st,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0019_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17679st
ark:/21198/z1c8438d,ark:/21198/z1bv9c5t,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0019_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9c5t
ark:/21198/z1c8438d,ark:/21198/z1gn03sb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0019_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn03sb
ark:/21198/z1c8438d,ark:/21198/z1md0vj4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0019_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0vj4
ark:/21198/z1c8438d,ark:/21198/z1r51mbr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0019_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51mbr
ark:/21198/z1c8438d,ark:/21198/z1vx2c42,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0019_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2c42
ark:/21198/z1c8438d,ark:/21198/z1zp62pj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0019_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp62pj
