Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z10s1gdc,ark:/21198/z1fx9695,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0073_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9695
ark:/21198/z10s1gdc,ark:/21198/z1kp9xz6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0073_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9xz6
ark:/21198/z10s1gdc,ark:/21198/z1qg0ppg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0073_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0ppg
ark:/21198/z10s1gdc,ark:/21198/z1v42r0w,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0073_0001-0002-0003.tif,Page,Page 1-0002-0003,1-0002-0003,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42r0w
