Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1ng6hnm,ark:/21198/z10881qh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0023_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10881qh
ark:/21198/z1ng6hnm,ark:/21198/z13z0332,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0023_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0332
