Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1tq7tm7,ark:/21198/z10882n1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10882n1
ark:/21198/z1tq7tm7,ark:/21198/z11853tv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11853tv
ark:/21198/z1tq7tm7,ark:/21198/z1321s7j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321s7j
ark:/21198/z1tq7tm7,ark:/21198/z1418tdt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418tdt
ark:/21198/z1tq7tm7,ark:/21198/z16t2j0d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2j0d
ark:/21198/z1tq7tm7,ark:/21198/z17s9k2b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9k2b
ark:/21198/z1tq7tm7,ark:/21198/z1bk38nt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk38nt
ark:/21198/z1tq7tm7,ark:/21198/z1ck09rr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck09rr
ark:/21198/z1tq7tm7,ark:/21198/z1gb419n,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb419n
ark:/21198/z1tq7tm7,ark:/21198/z1hb12gg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb12gg
ark:/21198/z1tq7tm7,ark:/21198/z1m34s10,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34s10
ark:/21198/z1tq7tm7,ark:/21198/z1n033tx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n033tx
ark:/21198/z1tq7tm7,ark:/21198/z1qr6tdk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6tdk
ark:/21198/z1tq7tm7,ark:/21198/z1rr3vjz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3vjz
ark:/21198/z1tq7tm7,ark:/21198/z1vh7k5r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7k5r
ark:/21198/z1tq7tm7,ark:/21198/z1wh4mbk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0041_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4mbk
