Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1mg9gjp,ark:/21198/z10c6rj7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6rj7
ark:/21198/z1mg9gjp,ark:/21198/z1350g5k,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350g5k
ark:/21198/z1mg9gjp,ark:/21198/z1447h62,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447h62
ark:/21198/z1mg9gjp,ark:/21198/z16x16tp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x16tp
ark:/21198/z1mg9gjp,ark:/21198/z17s9jhr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9jhr
ark:/21198/z1mg9gjp,ark:/21198/z1bk383n,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk383n
ark:/21198/z1mg9gjp,ark:/21198/z1fb6zqn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6zqn
ark:/21198/z1mg9gjp,ark:/21198/z1gb40r2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb40r2
ark:/21198/z1mg9gjp,ark:/21198/z1k37qcg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37qcg
ark:/21198/z1mg9gjp,ark:/21198/z1m34rhv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34rhv
ark:/21198/z1mg9gjp,ark:/21198/z1pv8g4b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8g4b
ark:/21198/z1mg9gjp,ark:/21198/z1qv5hbm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5hbm
ark:/21198/z1mg9gjp,ark:/21198/z1tm96xj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm96xj
ark:/21198/z1mg9gjp,ark:/21198/z1vm682b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm682b
ark:/21198/z1mg9gjp,ark:/21198/z1zc9zqs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0003_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9zqs
