Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1990123,ark:/21198/z1030n17,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030n17
ark:/21198/z1990123,ark:/21198/z11v79jc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v79jc
ark:/21198/z1990123,ark:/21198/z12v4bn9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4bn9
ark:/21198/z1990123,ark:/21198/z13r2pdt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2pdt
ark:/21198/z1990123,ark:/21198/z14n1148,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0026.tif,Page,Page 26,26,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1148
ark:/21198/z1990123,ark:/21198/z15m827n,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0018.tif,Page,Page 18,18,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m827n
ark:/21198/z1990123,ark:/21198/z16m5394,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m5394
ark:/21198/z1990123,ark:/21198/z17h3f2n,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3f2n
ark:/21198/z1990123,ark:/21198/z18d1rs9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0025.tif,Page,Page 25,25,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1rs9
ark:/21198/z1990123,ark:/21198/z19c8swp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8swp
ark:/21198/z1990123,ark:/21198/z1b874nk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b874nk
ark:/21198/z1990123,ark:/21198/z1c845rh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c845rh
ark:/21198/z1990123,ark:/21198/z1d52hf4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0024.tif,Page,Page 24,24,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52hf4
ark:/21198/z1990123,ark:/21198/z1f20v73,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20v73
ark:/21198/z1990123,ark:/21198/z1g17w91,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17w91
ark:/21198/z1990123,ark:/21198/z1ht4jv5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0023.tif,Page,Page 23,23,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4jv5
ark:/21198/z1990123,ark:/21198/z1jt1kxn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1kxn
ark:/21198/z1990123,ark:/21198/z1ks8n3b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8n3b
ark:/21198/z1990123,ark:/21198/z1nk59h0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0022.tif,Page,Page 22,22,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk59h0
ark:/21198/z1990123,ark:/21198/z1pk2bpt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2bpt
ark:/21198/z1990123,ark:/21198/z1qj9cv3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0035_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9cv3
