Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1sr0sfz,ark:/21198/z17s9j58,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0107_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9j58
