Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1j11wbt,ark:/21198/z10k4616,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k4616
ark:/21198/z1j11wbt,ark:/21198/z13b7wk9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7wk9
ark:/21198/z1j11wbt,ark:/21198/z14b4xqp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4xqp
ark:/21198/z1j11wbt,ark:/21198/z1738n91,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738n91
ark:/21198/z1j11wbt,ark:/21198/z1835pdz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835pdz
ark:/21198/z1j11wbt,ark:/21198/z1bv9d00,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9d00
ark:/21198/z1j11wbt,ark:/21198/z1cv6f3x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6f3x
ark:/21198/z1j11wbt,ark:/21198/z1gn04nz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn04nz
ark:/21198/z1j11wbt,ark:/21198/z1hm75vp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm75vp
ark:/21198/z1j11wbt,ark:/21198/z1md0wdr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0wdr
ark:/21198/z1j11wbt,ark:/21198/z1nc7xnx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7xnx
ark:/21198/z1j11wbt,ark:/21198/z1q54m1j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54m1j
ark:/21198/z1j11wbt,ark:/21198/z1r51n6c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51n6c
ark:/21198/z1j11wbt,ark:/21198/z1tx5bvw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5bvw
ark:/21198/z1j11wbt,ark:/21198/z1vx2czt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2czt
ark:/21198/z1j11wbt,ark:/21198/z1zp63j5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0043_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp63j5
