Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z157352z,ark:/21198/z1350g0b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350g0b
ark:/21198/z157352z,ark:/21198/z16x16pw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x16pw
ark:/21198/z157352z,ark:/21198/z1bp1zd7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp1zd7
ark:/21198/z157352z,ark:/21198/z1ff5nx8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5nx8
ark:/21198/z157352z,ark:/21198/z1gf2q4z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2q4z
ark:/21198/z157352z,ark:/21198/z1k66dpf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66dpf
ark:/21198/z157352z,ark:/21198/z1m34rc2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34rc2
ark:/21198/z157352z,ark:/21198/z1pv8g0j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8g0j
ark:/21198/z157352z,ark:/21198/z1qv5h5c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5h5c
ark:/21198/z157352z,ark:/21198/z1tm96r9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm96r9
ark:/21198/z157352z,ark:/21198/z1zc9zjj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0098_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9zjj
