Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1vq4vq5,ark:/21198/z12n6zhn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6zhn
ark:/21198/z1vq4vq5,ark:/21198/z13n40q9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n40q9
ark:/21198/z1vq4vq5,ark:/21198/z16d7q98,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7q98
ark:/21198/z1vq4vq5,ark:/21198/z17d4rg3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4rg3
ark:/21198/z1vq4vq5,ark:/21198/z1b58g2f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58g2f
ark:/21198/z1vq4vq5,ark:/21198/z1c55h4x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55h4x
ark:/21198/z1vq4vq5,ark:/21198/z1fx96sf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx96sf
ark:/21198/z1vq4vq5,ark:/21198/z1gx67tg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx67tg
ark:/21198/z1vq4vq5,ark:/21198/z1kp9zfw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9zfw
ark:/21198/z1vq4vq5,ark:/21198/z1mp70hr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp70hr
ark:/21198/z1vq4vq5,ark:/21198/z1qg0q55,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0q55
ark:/21198/z1vq4vq5,ark:/21198/z1v42rfq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42rfq
ark:/21198/z1vq4vq5,ark:/21198/z1xw6g26,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6g26
ark:/21198/z1vq4vq5,ark:/21198/z1zw3h54,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_rs0033_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3h54
