Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1s19vhv,ark:/21198/z12z324x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z324x
ark:/21198/z1s19vhv,ark:/21198/z15q6rp1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6rp1
ark:/21198/z1s19vhv,ark:/21198/z16q3svv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3svv
ark:/21198/z1s19vhv,ark:/21198/z19g7hf6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7hf6
ark:/21198/z1s19vhv,ark:/21198/z1bg4jng,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4jng
ark:/21198/z1s19vhv,ark:/21198/z1f7886c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f7886c
ark:/21198/z1s19vhv,ark:/21198/z1g759br,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g759br
ark:/21198/z1s19vhv,ark:/21198/z1k090xp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k090xp
ark:/21198/z1s19vhv,ark:/21198/z1pr9rkt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9rkt
ark:/21198/z1s19vhv,ark:/21198/z1tj0h93,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0h93
ark:/21198/z1s19vhv,ark:/21198/z1z9181t,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0101_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z9181t
