Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1w9736n,ark:/21198/z10c6rfw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6rfw
ark:/21198/z1w9736n,ark:/21198/z11c3shc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3shc
ark:/21198/z1w9736n,ark:/21198/z1447h45,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447h45
ark:/21198/z1w9736n,ark:/21198/z1544j8j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544j8j
ark:/21198/z1w9736n,ark:/21198/z17w87v5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w87v5
ark:/21198/z1w9736n,ark:/21198/z18w592v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w592v
ark:/21198/z1w9736n,ark:/21198/z1cn90ns,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn90ns
ark:/21198/z1w9736n,ark:/21198/z1dn61rq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn61rq
ark:/21198/z1w9736n,ark:/21198/z1hd9rdk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9rdk
ark:/21198/z1w9736n,ark:/21198/z1j9835g,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j9835g
ark:/21198/z1w9736n,ark:/21198/z1m63g1x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0018.tif,Page,Page 18,18,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63g1x
ark:/21198/z1w9736n,ark:/21198/z1n31spp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31spp
ark:/21198/z1w9736n,ark:/21198/z1p28tvz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28tvz
ark:/21198/z1w9736n,ark:/21198/z1qz46nk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz46nk
ark:/21198/z1w9736n,ark:/21198/z1rv2jfj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2jfj
ark:/21198/z1w9736n,ark:/21198/z1st9kg1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9kg1
ark:/21198/z1w9736n,ark:/21198/z1vm680f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm680f
ark:/21198/z1w9736n,ark:/21198/z1wm392x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0063_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm392x
