Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1fx93g5,ark:/21198/z10z8zp4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8zp4
ark:/21198/z1fx93g5,ark:/21198/z11z60sf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z60sf
ark:/21198/z1fx93g5,ark:/21198/z14q9qbz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9qbz
ark:/21198/z1fx93g5,ark:/21198/z15q6rgb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6rgb
ark:/21198/z1fx93g5,ark:/21198/z18h0g3p,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0g3p
ark:/21198/z1fx93g5,ark:/21198/z19g7h7h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7h7h
ark:/21198/z1fx93g5,ark:/21198/z1d816t0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d816t0
ark:/21198/z1fx93g5,ark:/21198/z1f49jh2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49jh2
ark:/21198/z1fx93g5,ark:/21198/z1hx3826,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3826
ark:/21198/z1fx93g5,ark:/21198/z1jx098g,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx098g
ark:/21198/z1fx93g5,ark:/21198/z1np40tz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np40tz
ark:/21198/z1fx93g5,ark:/21198/z1sf4rm6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4rm6
ark:/21198/z1fx93g5,ark:/21198/z1w68g53,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68g53
ark:/21198/z1fx93g5,ark:/21198/z1x65hbx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0009_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65hbx
