Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1cz517d,ark:/21198/z10k45dq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0005b.tif,Page,Page 5b,5b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k45dq
ark:/21198/z1cz517d,ark:/21198/z11k16m0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0001ab.tif,Page,Page 1ab,1ab,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k16m0
ark:/21198/z1cz517d,ark:/21198/z14b4x42,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0004b.tif,Page,Page 4b,4b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4x42
ark:/21198/z1cz517d,ark:/21198/z15b1z8f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0001a.tif,Page,Page 1a,1a,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1z8f
ark:/21198/z1cz517d,ark:/21198/z1835ntx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0003b.tif,Page,Page 3b,3b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835ntx
ark:/21198/z1cz517d,ark:/21198/z1932pxv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0001a-b.tif,Page,Page 1a-b,1a-b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932pxv
ark:/21198/z1cz517d,ark:/21198/z1cv6dgf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0002b.tif,Page,Page 2b,2b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6dgf
ark:/21198/z1cz517d,ark:/21198/z1hh8ftw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0002ab.tif,Page,Page 2ab,2ab,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8ftw
ark:/21198/z1cz517d,ark:/21198/z1n896h5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0002a.tif,Page,Page 2a,2a,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n896h5
ark:/21198/z1cz517d,ark:/21198/z1s19z9d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0002a-b.tif,Page,Page 2a-b,2a-b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19z9d
ark:/21198/z1cz517d,ark:/21198/z1wt0q2t,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0022_0001b.tif,Page,Page 1b,1b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0q2t
