Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z10p2s3d,ark:/21198/z11c3t93,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3t93
ark:/21198/z10p2s3d,ark:/21198/z128251j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz128251j
ark:/21198/z10p2s3d,ark:/21198/z1515vp0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515vp0
ark:/21198/z10p2s3d,ark:/21198/z1612wq1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612wq1
ark:/21198/z10p2s3d,ark:/21198/z18s6mbh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6mbh
ark:/21198/z10p2s3d,ark:/21198/z19s3ngw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3ngw
ark:/21198/z10p2s3d,ark:/21198/z1dj7c44,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7c44
ark:/21198/z10p2s3d,ark:/21198/z1fj4d9z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4d9z
ark:/21198/z10p2s3d,ark:/21198/z1j983xb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j983xb
ark:/21198/z10p2s3d,ark:/21198/z1k9551p,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k9551p
ark:/21198/z10p2s3d,ark:/21198/z1p28vnp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28vnp
ark:/21198/z10p2s3d,ark:/21198/z1q25wpq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q25wpq
ark:/21198/z10p2s3d,ark:/21198/z1rv2k8q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0017.tif,Page,Page 17,17,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2k8q
ark:/21198/z10p2s3d,ark:/21198/z1st9m8r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9m8r
ark:/21198/z10p2s3d,ark:/21198/z1tq7z2q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7z2q
ark:/21198/z10p2s3d,ark:/21198/z1wm39wp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0016.tif,Page,Page 16,16,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm39wp
ark:/21198/z10p2s3d,ark:/21198/z1xh1nn6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0109_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1nn6
