Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1s48k2c,ark:/21198/z16709fq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0196_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16709fq
ark:/21198/z1s48k2c,ark:/21198/z1b01223,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0196_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01223
