Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1df8j7w,ark:/21198/z11z61gt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z61gt
ark:/21198/z1df8j7w,ark:/21198/z12z32nn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z32nn
ark:/21198/z1df8j7w,ark:/21198/z15q6s5q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6s5q
ark:/21198/z1df8j7w,ark:/21198/z16q3tc0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3tc0
ark:/21198/z1df8j7w,ark:/21198/z19g7hxg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7hxg
ark:/21198/z1df8j7w,ark:/21198/z1f49k7w,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f49k7w
ark:/21198/z1df8j7w,ark:/21198/z1jx0b09,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx0b09
ark:/21198/z1df8j7w,ark:/21198/z1pp12sh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp12sh
ark:/21198/z1df8j7w,ark:/21198/z1tf1tfz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1tfz
ark:/21198/z1df8j7w,ark:/21198/z1x65j19,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65j19
ark:/21198/z1df8j7w,ark:/21198/z1z62k47,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0075_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62k47
