Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1hm72dm,ark:/21198/z10w08c3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w08c3
ark:/21198/z1hm72dm,ark:/21198/z12n6xst,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0023.tif,Page,Page 23,23,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6xst
ark:/21198/z1hm72dm,ark:/21198/z13n401b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n401b
ark:/21198/z1hm72dm,ark:/21198/z14n115q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n115q
ark:/21198/z1hm72dm,ark:/21198/z16d7pkf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0022.tif,Page,Page 22,22,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7pkf
ark:/21198/z1hm72dm,ark:/21198/z17d4qsq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4qsq
ark:/21198/z1hm72dm,ark:/21198/z18d1rtr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1rtr
ark:/21198/z1hm72dm,ark:/21198/z1b58fbm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0021.tif,Page,Page 21,21,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58fbm
ark:/21198/z1hm72dm,ark:/21198/z1c55gfj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55gfj
ark:/21198/z1hm72dm,ark:/21198/z1d52hh1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52hh1
ark:/21198/z1hm72dm,ark:/21198/z1fx9621,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0020.tif,Page,Page 20,20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9621
ark:/21198/z1hm72dm,ark:/21198/z1gx674h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx674h
ark:/21198/z1hm72dm,ark:/21198/z1hx387f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx387f
ark:/21198/z1hm72dm,ark:/21198/z1kp9xq2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0019.tif,Page,Page 19,19,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9xq2
ark:/21198/z1hm72dm,ark:/21198/z1mp6zt0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0072_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6zt0
