Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1tj0dq7,ark:/21198/z10c6rv8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0095_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6rv8
ark:/21198/z1tj0dq7,ark:/21198/z11c3sz6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0095_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3sz6
ark:/21198/z1tj0dq7,ark:/21198/z1447hjj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0095_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447hjj
ark:/21198/z1tj0dq7,ark:/21198/z17w888z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0095_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w888z
ark:/21198/z1tj0dq7,ark:/21198/z1cn9114,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0095_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9114
ark:/21198/z1tj0dq7,ark:/21198/z1hb1297,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0095_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1297
ark:/21198/z1tj0dq7,ark:/21198/z1n31t21,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0095_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31t21
ark:/21198/z1tj0dq7,ark:/21198/z1rv2jvx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0095_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2jvx
ark:/21198/z1tj0dq7,ark:/21198/z1vm68cc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0095_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm68cc
ark:/21198/z1tj0dq7,ark:/21198/z1wm39hr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_kq0095_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm39hr
