Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,IIIF Access URL
ark:/21198/z1q25s83,ark:/21198/z10s1k07,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0004.tif,Page,Page 4,4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1k07
ark:/21198/z1q25s83,ark:/21198/z13j58jq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0011.tif,Page,Page 11,11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j58jq
ark:/21198/z1q25s83,ark:/21198/z14j29qj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0003.tif,Page,Page 3,3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j29qj
ark:/21198/z1q25s83,ark:/21198/z179618f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0010.tif,Page,Page 10,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz179618f
ark:/21198/z1q25s83,ark:/21198/z1864c2d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0002.tif,Page,Page 2,2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864c2d
ark:/21198/z1q25s83,ark:/21198/z1bz82n1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0009.tif,Page,Page 9,9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz82n1
ark:/21198/z1q25s83,ark:/21198/z1cz53tv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0001.tif,Page,Page 1,1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz53tv
ark:/21198/z1q25s83,ark:/21198/z1gq8tdt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0008.tif,Page,Page 8,8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8tdt
ark:/21198/z1q25s83,ark:/21198/z1kh2hzv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0015.tif,Page,Page 15,15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2hzv
ark:/21198/z1q25s83,ark:/21198/z1mg9k4j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0007.tif,Page,Page 7,7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9k4j
ark:/21198/z1q25s83,ark:/21198/z1q838q1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0014.tif,Page,Page 14,14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q838q1
ark:/21198/z1q25s83,ark:/21198/z1r809vd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0006.tif,Page,Page 6,6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r809vd
ark:/21198/z1q25s83,ark:/21198/z1v141d9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0013.tif,Page,Page 13,13,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v141d9
ark:/21198/z1q25s83,ark:/21198/z1w112h7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0005.tif,Page,Page 5,5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w112h7
ark:/21198/z1q25s83,ark:/21198/z1zs4s3w,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0117_0012.tif,Page,Page 12,12,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4s3w
